business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
1nhf9BPXOBFBkbRkpsFaxA,Mirage Grill & Lounge,117 Eglinton Avenue E,Toronto,ON,43.7074649,-79.3942852,2,6,Food;Coffee & Tea;,Breakfast & Brunch;Coffee & Tea;,Canadian (New);,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-2:0,11:0-2:0,11:0-23:0
QkG3KUXwqZBW18A9k1xqCA,Red Lobster,2810 North 75th Ave,Phoenix,AZ,33.4787353,-112.2213794,2.5,37,,Restaurants;,American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
d2HSFutxpaYsCPglJPRe1Q,Winchell's Donut House,4700 Meadows Ln,Las Vegas,NV,36.17131272,-115.2053163,4,13,Food;,,,None,None,None,None,None,None,None
sJ0MYSAIVK28cMzh-s-NPA,Amaya Express,"Eaton Centre, 220 Yonge St",Toronto,ON,43.6540667,-79.3800815,2.5,34,,Restaurants;,Indian;,None,None,None,None,None,None,None
gIVjdDWRnS1yDVpPF3oUeg,Pizza Pizza,7665 Kennedy Road,Markham,ON,43.841217,-79.303936,4,8,Chicken Wings;Fast Food;,Fast Food;Restaurants;,Italian;,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-2:0
veXxt8rGY_RJPpA5QkHT9Q,Barrio,2466 Fairmount Blvd,Cleveland Heights,OH,41.5005856,-81.5922779,3.5,97,Food;Tacos;Food Trucks;,Restaurants;Tacos;,,16:0-1:0,16:0-1:0,16:0-1:0,16:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0
T5CdfrZWw-uW9Y5L_sddqQ,Police Station Pizza,7235 Steubenville Pike,Oakdale,PA,40.4428283,-80.1862933,3,9,Pizza;,,,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,12:0-22:0,None
5XejqzaFmtkZMstJS5Iy-w,D'Lish Cafe,503 W Thomas Rd,Phoenix,AZ,33.4803014,-112.0805864,4,37,Sandwiches;Salad;,Restaurants;,American (New);,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0,10:0-15:0
Wpt0sFHcPtV5MO9He7yMKQ,McDonald's,3020 E Desert Inn Rd,Las Vegas,NV,36.1300128,-115.10931,2,20,Fast Food;,Restaurants;Fast Food;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
WUiDaFQRZ8wKYGLvmjFjAw,China Buffet,8630 University Executive Park Dr,Charlotte,NC,35.306173,-80.752672,3.5,76,Buffets;Sushi Bars;,Restaurants;,,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,11:0-21:30
nAFI7JZEhmvUKMKSA_5Chg,Nesenbach,Dorotheenstr. 6,Stuttgart,BW,48.77545255,9.180737025,2.5,7,,Cafes;Wine Bars;Bars;,,8:0-1:0,8:0-1:0,8:0-1:0,8:0-3:0,8:0-3:0,8:0-3:0,9:0-23:0
5q6Xh-UcJa78bp6dzyaE7w,Duck Donuts,"1710 Kenilworth Ave, Ste 220",Charlotte,NC,35.2026242,-80.8444191,4.5,373,Food;Coffee & Tea;Donuts;,Breakfast & Brunch;Coffee & Tea;,,6:0-15:0,6:0-15:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-15:0
MTH-AcNyWfsBa9sXp04HcQ,Firehouse Subs,"3420 E Baseline Rd, Ste 101",Mesa,AZ,33.3796209,-111.7571603,3.5,82,Food;Delis;Fast Food;Sandwiches;,Fast Food;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
nigYwB_m1TQ1WosjSWi-Hw,Simply Burgers,1455 W Elliot Rd,Gilbert,AZ,33.3496582,-111.8212381,3,5,Burgers;,,,None,None,None,None,None,None,None
W1Yr6c2XDx_RBjb6WsV-aQ,Divine Cafe at the Springs Preserve,333 S Valley View Blvd,Las Vegas,NV,36.1707065,-115.1902885,4,140,,Restaurants;Cafes;Bars;,American (New);,11:0-15:0,11:0-15:0,11:0-15:0,16:0-20:0,11:0-15:0,10:0-16:0,10:0-16:0
SJAggfn8ta7XLD98XD2mkw,QDC Burger,975 Boulevard Roméo-Vachon Nord,Dorval,QC,45.45726367,-73.75158357,3,11,Burgers;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
AR6mrWO89rq-ku_t_E71AA,Munchie Delivery,111 N Broom St,Madison,WI,43.0727667,-89.3901614,3.5,7,Desserts;Food;,,,18:0-3:0,18:0-3:0,18:0-3:0,18:0-3:0,18:0-3:0,18:0-3:0,18:0-3:0
KX_4sldJKgkEWaYVfSWjwQ,Mint Garden,17830 Leslie Street,Newmarket,ON,44.0737956,-79.43443391,3.5,11,Food;,Restaurants;,,None,None,None,None,None,None,None
vzx1WdVivFsaN4QYrez2rw,Subway,5111 Boulder Hwy,Las Vegas,NV,36.1128952,-115.0623534,3,3,Sandwiches;,Restaurants;,,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0
#NAME?,Restaurant Plenum,Konrad-Adenauer-Str. 3,Stuttgart,BW,48.7787468,9.1835106,3.5,15,Coffee & Tea;,Restaurants;Coffee & Tea;Cafes;,German;,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0
y7g-pgAFx37vKytP5oRD0Q,Bakery King,2833 N Green Valley Pkwy,Henderson,NV,36.07182695,-115.0825006,3.5,18,Food;Bakeries;,Bakeries;,,None,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,None
aWnASLfWj1G6ptH4SR5RRA,Rocky Mountain Chocolate Factory,"9795 W Charleston Blvd, Ste 101",Las Vegas,NV,36.15848404,-115.3111854,2,3,Desserts;Specialty Food;,,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
PJ-VbAtIOso1dqd2frQqqg,Donut Tyme,4268 E Charleston Blvd,Las Vegas,NV,36.15932754,-115.0821787,4.5,76,Donuts;,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
JmKgz6n7zn24F-WkgT-kiA,Maki My Way,7 King Street E,Toronto,ON,43.6491517,-79.37749475,4.5,7,Sushi Bars;,Restaurants;,Japanese;,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None
mtTxLi9CZNOsDqOTJH3pQw,Felicitea,"516 E 15th St, Ste 11D",Charlotte,NC,35.2328829,-80.8256098,3,4,Food;Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
zV_aclADLjx2KOql9F_FTw,Crepe Cafe,"313 E Green St, Ste 5",Champaign,IL,40.109986,-88.233777,3,4,,Restaurants;,,None,None,None,None,None,None,None
yh-NN-dCaxxleNcI-_bsUA,El Dorado's,1331 S Water St,Kent,OH,41.1416311,-81.3566025,2.5,7,Pizza;,,,None,None,None,None,None,None,None
bA21m-qbgN_GNR6g-AlfYw,Dynasty Buffett,2932 E Franklin Blvd,Gastonia,NC,35.2627353,-81.125895,3.5,30,,Restaurants;,,10:45-21:30,10:45-21:45,10:45-21:45,10:45-21:45,10:45-22:30,10:30-22:30,10:45-22:30
xMP2oDrKFqyUrN0Uww85EQ,Dockside Seafood Market,3017 Kilborne Dr,Charlotte,NC,35.214618,-80.770211,4.5,3,Food;,,,None,None,None,None,None,None,None
pOyt4Fon5n783Jc-hrSq-A,Apple Wellness - Fitchburg Health Store,6313 McKee Rd,Fitchburg,WI,43.0153668,-89.4816815,4.5,14,Food;Specialty Food;,,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,None
d7AtQMYDUh40DeJinidFNQ,2 Cochons,7387 Boulevard Saint-Michel,Montréal,QC,45.5602837,-73.6010215,3.5,3,Sandwiches;Food;,Restaurants;Delicatessen;,Asian Fusion;,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0
z1hRMOmEvw7jx4cq4-8Yfw,La P'tite Cabane d'la Côte,5885 Route Arthur-Sauvé,Mirabel,QC,45.6561756,-74.1571917,3.5,6,Food;,Local Flavor;Restaurants;,Canadian (New);,None,None,None,None,None,None,None
UlI0TksGFiIXtcbtg2KalQ,Mi Pho Song Vu,2109 Jane Street,North York,ON,43.7184236,-79.5079286,2.5,38,,Restaurants;,Thai;Vietnamese;,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-0:0
Uy3_5nLo3sYkAuSX6mjdmg,Geebee's Bar & Grill,8560 Las Vegas Blvd S,Las Vegas,NV,36.0342435,-115.1714093,4.5,33,,Restaurants;,,None,None,None,None,None,None,None
mLP-jIIRdoaYM7fJqqFurw,Napoli Pizzeria,2006 Murray Ave,Pittsburgh,PA,40.434399,-79.9229828,4,53,Pizza;,Restaurants;,Italian;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
GDOAg680Gmi6S1MlhU7B1g,Taco Bell,4110 Lee Road,Cleveland,OH,41.447893,-81.564678,2,5,,Restaurants;,Mexican;Tex-Mex;,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-4:0,7:0-4:0,7:0-3:0
2v-8QQfMLX2PCz-0S6gISQ,Papa John's Pizza,3441 W Northern Ave,Phoenix,AZ,33.5528695,-112.1337118,2.5,7,Pizza;,Restaurants;,,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-2:0,10:30-2:0,10:30-0:0
t8yi2l7pZF43Rlf9_lHdDA,Hero Certified Burgers - King & Yonge,79A Yonge Street,Toronto,ON,43.6495217,-79.3779103,2.5,29,Burgers;,,,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,12:0-0:0,0:0-21:0
AXb5gCwqHl-_v6ZIMb1mXQ,Sheraton Great Valley Hotel,707 E Lancaster Ave,Frazer,PA,40.0339411,-75.5818949,3,43,,Restaurants;,American (New);,None,None,None,None,None,None,None
5GAXZ7gJ81TSR0-Q6AMp_A,Via Panini,90 Edgeley Boulevard,Vaughan,ON,43.79646041,-79.53320547,4,7,,,Italian;,10:30-18:0,10:30-18:0,10:30-18:0,10:30-19:0,10:30-19:0,11:0-17:0,None
kyXEnWKQGWSThY6EcjORuw,Zorba's Restaurant,627 E Green St,Champaign,IL,40.110085,-88.229304,4,109,Salad;,Restaurants;,Greek;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
M3uV9Y3EDSpy9d4YwyNSAQ,Yakiramen,10605 N 43rd Ave,Phoenix,AZ,33.5823628,-112.1498845,4,66,Ramen;,Ramen;Restaurants;,Japanese;,None,16:0-23:0,16:0-23:0,16:0-23:0,16:0-0:0,16:0-0:0,16:0-23:0
1cLXGXThDYZ5WK_KpBLtkw,Koko Bakery,3710 Payne Ave,Cleveland,OH,41.5094078,-81.6621618,4,167,Bakeries;Coffee & Tea;Bubble Tea;,Bakeries;Coffee & Tea;,,9:0-20:0,None,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0,9:0-20:0
nSD-uxCMb745bH3dxoko9Q,Taco Bell,2453 HWY 160,Tega Cay,SC,35.04967,-80.99063,4,13,,Restaurants;,Tex-Mex;Mexican;,7:0-1:30,7:0-1:30,7:0-1:30,7:0-1:30,7:0-2:30,7:0-2:30,7:0-1:30
2eU7ltXoQ2U7SyLhuY9Vxw,Fueled Espresso and Freshbar,739 Ossington Avenue,Toronto,ON,43.6623625,-79.4256786,3.5,9,,Juice Bars & Smoothies;,,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0
vMO2vNyWLuxumso7t3rbYw,Pablo's Grill It Up,300 Borough Drive,Scarborough,ON,43.7761459,-79.2576385,4,5,,Food Court;Restaurants;,,None,None,None,None,None,None,None
DVaTciFGcCXLHTufHZM4_A,Big Bang - Dueling Piano Bar,"501 S Mill Ave, Ste B-101",Tempe,AZ,33.42526598,-111.9397736,4,161,,Lounges;Bars;,,None,None,20:0-2:0,20:0-2:0,19:0-2:0,19:0-2:0,None
NOHh2pgOTUBqp82IQlRQMQ,Panagio's All Day Grill,1928 McCowan Road,Scarborough,ON,43.7929785,-79.2602761,3.5,110,,Restaurants;,Canadian (New);,9:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0
Qv0OEziLJwyAqcgtrTsA4w,Luke's Of Chicago,15223 N Northsight Blvd,Scottsdale,AZ,33.62282995,-111.89219,3.5,50,Sandwiches;,Restaurants;,Italian;,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,11:0-18:0
aD4qhONCE5catMdQC4sqwg,Reginos Pizza,3331 Danforth Avenue,Scarborough,ON,43.68683624,-79.29383778,3.5,10,,Restaurants;,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0
e4-Clr5QT4l3Rf9R7tQ5aQ,Fresh & Easy,1209 E Bell Rd,Phoenix,AZ,33.6396146,-112.0561959,4,25,Bakeries;,Bakeries;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
akRtfcCezswizRIaAqJ4fQ,KFC,25467 Detroit Avenue,Westlake,OH,41.47,-81.9014,2,9,Chicken Wings;,Restaurants;,,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-0:0,10:30-0:0,10:30-23:0
N_W4JlpCw02VPSf5Mrxwqg,Dunkin' Donuts,607 E Green St,Champaign,IL,40.1101065,-88.2299909,4,7,Food;Donuts;,,,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,5:30-22:0,6:0-22:0
5BjhQ_Tmm9ppK4UGrMr09g,Montreal Delicatessen & Family Restaurant,2055 Dundas Street E,Mississauga,ON,43.623867,-79.5693346,4,43,Sandwiches;,Restaurants;,,8:0-20:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-20:0
XguKrY0dAuaK1W6HUlUQ1Q,Retz's Laconi's II,547 Sackett Ave,Cuyahoga Falls,OH,41.1312823,-81.4901798,3.5,29,,Restaurants;,Italian;,12:0-22:0,12:0-23:0,12:0-23:0,12:0-22:0,12:0-23:0,12:0-23:0,12:0-21:0
Rh2smrKvcamnP8VBUgMI0Q,Dim Sum King Seafood Restaurant,"421 Dundas St W, 3rd Fl",Toronto,ON,43.653324,-79.395372,3.5,165,,Restaurants;,Chinese;,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
