business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
VXH7zXcZzXlmAVN8GSjGRQ,Thai Express,4700 Keele Street,Toronto,ON,43.77487768,-79.49461873,3,5,Specialty Food;Ethnic Food;Food;,Ethnic Food;,Thai;,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,11:0-22:0,11:0-22:0
aFBCmJUYrPeol_P75QX7Jw,Fraticelli's Authentic Italian Grill,10 Vogell Road,Toronto,ON,43.86433338,-79.38241086,3,88,,Restaurants;,,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-0:0,16:0-0:0,16:0-23:0
dTWfATVrBfKj7Vdn0qWVWg,Flavor Cuisine,8 Glen Watford Drive,Toronto,ON,43.7870613,-79.2761657,3,6,,Restaurants;,Chinese;,11:0-21:0,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
1nhf9BPXOBFBkbRkpsFaxA,Mirage Grill & Lounge,117 Eglinton Avenue E,Toronto,ON,43.7074649,-79.3942852,2,6,Food;Coffee & Tea;,Breakfast & Brunch;Coffee & Tea;,Canadian (New);,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-2:0,11:0-2:0,11:0-23:0
sJ0MYSAIVK28cMzh-s-NPA,Amaya Express,"Eaton Centre, 220 Yonge St",Toronto,ON,43.6540667,-79.3800815,2.5,34,,Restaurants;,Indian;,None,None,None,None,None,None,None
gIVjdDWRnS1yDVpPF3oUeg,Pizza Pizza,7665 Kennedy Road,Toronto,ON,43.841217,-79.303936,4,8,Chicken Wings;Fast Food;,Fast Food;Restaurants;,Italian;,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-2:0
KX_4sldJKgkEWaYVfSWjwQ,Mint Garden,17830 Leslie Street,Toronto,ON,44.0737956,-79.43443391,3.5,11,Food;,Restaurants;,,None,None,None,None,None,None,None
JmKgz6n7zn24F-WkgT-kiA,Maki My Way,7 King Street E,Toronto,ON,43.6491517,-79.37749475,4.5,7,Sushi Bars;,Restaurants;,Japanese;,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None
UlI0TksGFiIXtcbtg2KalQ,Mi Pho Song Vu,2109 Jane Street,Toronto,ON,43.7184236,-79.5079286,2.5,38,,Restaurants;,Thai;Vietnamese;,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-0:0
t8yi2l7pZF43Rlf9_lHdDA,Hero Certified Burgers - King & Yonge,79A Yonge Street,Toronto,ON,43.6495217,-79.3779103,2.5,29,Burgers;,,,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,12:0-0:0,0:0-21:0
5GAXZ7gJ81TSR0-Q6AMp_A,Via Panini,90 Edgeley Boulevard,Toronto,ON,43.79646041,-79.53320547,4,7,,,Italian;,10:30-18:0,10:30-18:0,10:30-18:0,10:30-19:0,10:30-19:0,11:0-17:0,None
2eU7ltXoQ2U7SyLhuY9Vxw,Fueled Espresso and Freshbar,739 Ossington Avenue,Toronto,ON,43.6623625,-79.4256786,3.5,9,,Juice Bars & Smoothies;,,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0
vMO2vNyWLuxumso7t3rbYw,Pablo's Grill It Up,300 Borough Drive,Toronto,ON,43.7761459,-79.2576385,4,5,,Food Court;Restaurants;,,None,None,None,None,None,None,None
NOHh2pgOTUBqp82IQlRQMQ,Panagio's All Day Grill,1928 McCowan Road,Toronto,ON,43.7929785,-79.2602761,3.5,110,,Restaurants;,Canadian (New);,9:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0
aD4qhONCE5catMdQC4sqwg,Reginos Pizza,3331 Danforth Avenue,Toronto,ON,43.68683624,-79.29383778,3.5,10,,Restaurants;,,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0
5BjhQ_Tmm9ppK4UGrMr09g,Montreal Delicatessen & Family Restaurant,2055 Dundas Street E,Toronto,ON,43.623867,-79.5693346,4,43,Sandwiches;,Restaurants;,,8:0-20:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-20:0
Rh2smrKvcamnP8VBUgMI0Q,Dim Sum King Seafood Restaurant,"421 Dundas St W, 3rd Fl",Toronto,ON,43.653324,-79.395372,3.5,165,,Restaurants;,Chinese;,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0
O_UC_izJXcAmkm6HlEyGSA,Playa Cabana,111 Dupont Street,Toronto,ON,43.67595777,-79.40118402,4,363,,Restaurants;,Mexican;,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0
dfeT_kmoO388KzyVv0Styg,Tutti Frutti,"1500 Elgin Mills Road E, Unit 106",Toronto,ON,43.8989497,-79.3955067,4,5,Food;,,,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,11:0-22:0,11:0-21:0
ww_MXl-qDLeYdYTZZ9KWbA,Pho Linh,1156 College Street W,Toronto,ON,43.652368,-79.4340771,4,162,,,Vietnamese;,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
LrYSnxLKarkzeNHqq50r-A,Truscott Italian Bakery & Delicatessen,2425 Truscott Dr,Toronto,ON,43.5125352,-79.6487929,4,22,Food;Delis;Bakeries;,Bakeries;,,None,None,None,None,None,None,None
bviMnO3CdmFE1btUGlXc-w,Green Post,221 Augusta Avenue,Toronto,ON,43.6542899,-79.4018971,4,4,Food;Specialty Food;,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,12:0-18:0
K8dYoXbGDWJr_vSlVwDN1A,Garam Masala,40 Bristol Rd E,Toronto,ON,43.6137775,-79.6618675,2.5,4,Buffets;,Restaurants;,,None,None,None,None,None,None,None
fUOY7g6JcO0m3iZNfK0O0g,Injapan,124 Atlantic Avenue,Toronto,ON,43.6397312,-79.4212973,3,32,,Restaurants;,Japanese;,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,12:0-21:30,None
9xq1pZfhkr8frt5O_EUW0w,The Drake Underground,1150 Queen St W,Toronto,ON,43.6432048,-79.4246377,4,27,,Lounges;,,None,None,None,None,None,None,None
0ZNIAF_1d83uK1Z7mADTfA,Pizza Hut,"252 Bayly Street W, Unit 1",Toronto,ON,43.84245,-79.02799,2.5,9,Chicken Wings;,Restaurants;,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-1:0,11:0-1:0,12:0-22:0
1P1YZZl9HXSYeSJR6cjf_Q,Thai Express,"Rutherford Market Place, 9342 Bathurst Street",Toronto,ON,43.8468427,-79.4585966,3,12,,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0
6Kp9W5ZvVn--6caQ73_QXg,Tsui Xiang Tsuen Restaurant,888 Dundas Street E,Toronto,ON,43.598682,-79.595522,4,8,,Restaurants;,,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30,9:0-21:30
w9C4ZYy8P-CXFB_1PubMkQ,The Second Cup,126 Lakeshore Road E,Toronto,ON,43.4440635,-79.6696932,2,3,Food;,,,None,None,None,None,None,None,None
dd9eOcxR3KsEHkimIwqcrg,Cora's Breakfast & Lunch,16655 Yonge Street,Toronto,ON,44.03506541,-79.47338601,2.5,10,,Restaurants;,,None,None,None,None,None,None,None
#NAME?,La Stella Patisserie,2725 Jane Street,Toronto,ON,43.7409183,-79.5134864,3.5,5,Food;Coffee & Tea;,Coffee & Tea;,,8:0-18:30,8:0-18:30,8:0-20:0,8:0-20:0,8:0-20:0,8:0-19:30,8:0-19:0
PmDhZiyiHI6O3RJXXojJcA,Pizza Pizza,Lebovic,Toronto,ON,43.72484,-79.28991885,2,4,Pizza;,,,None,None,None,None,None,None,None
kFuFm8NmxyVkj4xVWO1ugw,Cora Breakfast and Lunch,"16 Vogell Rd, Unit K",Toronto,ON,43.8642469,-79.3833695,2.5,3,,Restaurants;,,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,None
E4I_MLoRNwLCZ8mHr4fRpQ,Prince BBQ,4390 Steeles Ave East,Toronto,ON,43.8263314,-79.3051004,3.5,5,,Restaurants;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0
MIBi66jl0rSVJsanYziDQw,Yogurty's,1703 Avenue Road,Toronto,ON,43.7278086,-79.4176172,4,3,Ice Cream & Frozen Yogurt;,,,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,12:0-22:0,12:0-22:0,13:0-22:0
3N5bwNdig7uRddd3kozENA,Popeyes Louisiana Kitchen,589 Yonge Street,Toronto,ON,43.6660486,-79.3848505,2.5,17,Chicken Wings;Fast Food;,Fast Food;,,None,None,None,None,None,None,None
oFqSBajk338oJ1KNG4vCjA,Toronto Kick Boxing & Muay Thai Academy,1992 Yonge Street,Toronto,ON,43.7002639,-79.3970127,4,8,,,Muay Thai;,20:0-21:30,20:0-21:30,20:0-21:30,18:0-19:45,18:0-19:30,11:0-13:0,12:0-14:0
GgPlBfiSNt3MVyMlhXohaw,Teviotdale Truck Stop,RR 1,Toronto,ON,43.84511872,-80.75974207,3.5,3,Food;,,,None,None,None,None,None,None,None
AYnFgzhlMLs4c3G-k-cA0A,DQ Grill & Chill Restaurant,325 Central Parkway W,Toronto,ON,43.583152,-79.6384179,2.5,6,Fast Food;Ice Cream & Frozen Yogurt;,Fast Food;Restaurants;,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,11:0-22:0
#NAME?,Usmania Grill,"1211 Kingston Road, Unit 9",Toronto,ON,43.83141338,-79.09380924,3,8,Seafood;,Restaurants;,Pakistani;Indian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,10:0-22:0,10:0-22:0
ZBSha-zoPLias7wCQ0ZyVw,Gamberoni Restaurant,3238 Yonge Street,Toronto,ON,43.7295029,-79.4035613,3,18,,Restaurants;,,None,None,None,None,None,None,None
DkBer3JjUGfKEsZCLtfgvA,Crave Healthy Habits,"TD Centre Food Hall, 100 Wellington Street W",Toronto,ON,43.6471768,-79.3815764,4,11,Salad;,Restaurants;Vegetarian;,,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,7:30-16:0,None,None
T1U7Te9Ulv2Qqfzna4JuYA,Tucker's Marketplace Restaurant,5067 Dixie Rd,Toronto,ON,43.6364658,-79.6214012,3.5,3,Fast Food;,Fast Food;,,None,None,None,None,None,None,None
yHCoJZh5nx0Onr5xgMaUHg,Galleria Supermarket,865 York Mills Road,Toronto,ON,43.7537215,-79.3494213,4,92,Food;,,Korean;,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
5bGFrGqzooCchYXXorGL7w,Goen Yakiniku,"328 Highway 7 E, Unit 8",Toronto,ON,43.84156535,-79.39938774,2.5,6,Noodles;Barbeque;,Barbeque;Diners;,Japanese;,16:0-23:0,16:0-23:0,16:0-23:0,16:0-23:0,16:0-23:0,13:0-23:0,13:0-23:0
VaFRggkuU-gZDMbnvAZOtg,Piazza Bistro,94 George Street,Toronto,ON,43.44569,-79.6682013,4,7,,,Italian;,None,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,8:0-23:0,9:0-17:0
lrm8hNDtwd5Wd0tVjOgCyw,Ithaca Restaurant,5308 Hwy 7 E,Toronto,ON,43.8685158,-79.282552,3.5,55,,Restaurants;,Greek;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
qwlsGR-pJb6xMWJBqiNIQw,J-Town By The Sea,"J-Town Shopping Center, 3160 Steeles Avenue E, Unit 6 & 7",Toronto,ON,43.8153801,-79.3447037,3.5,34,Specialty Food;Sushi Bars;Food;Seafood;,Restaurants;,,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-18:0
GlKEm1HSox2sQeOjcvXrYw,Caldense & Bakery,337 Symington Avenue,Toronto,ON,43.6664163,-79.4514967,3,13,Food;Coffee & Tea;Bakeries;,Coffee & Tea;Bakeries;,,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-0:0,5:0-0:0,6:0-23:0
k-6pef2sjWEyyBqgTAQcRA,Coffee Culture,10037 Keele Street,Toronto,ON,43.8557999,-79.512148,3.5,29,Coffee & Tea;,Breakfast & Brunch;Coffee & Tea;Restaurants;,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-23:0
R8Mw0iFenJ3nwXuZb7Ql4A,Pun Cao Tong,550 Highway 7 E,Toronto,ON,43.8450976,-79.3839546,3.5,39,Desserts;Food;Specialty Food;,Restaurants;,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0
KENynjpbyq33DjGWXOip2Q,Pizza Nova,3928 Keele Street,Toronto,ON,43.76276779,-79.49141693,4.5,5,Pizza;,,,None,None,None,None,None,None,None
0jxh10zrKlRetrBZ3H7NwA,Bubble Tea and Me,"7330 Yonge Street, Suite 107",Toronto,ON,43.8061673,-79.4231879,3.5,34,Coffee & Tea;,Coffee & Tea;,,12:0-0:0,12:0-0:0,12:0-0:0,12:0-0:0,12:0-1:0,12:0-1:0,12:0-0:0
J1oc5GMKIiVZ16tgWJtEdg,Subway,"10909 Yonge Street, Unit 49",Toronto,ON,43.8940374,-79.4403959,3,5,Sandwiches;Fast Food;,Fast Food;,,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,9:0-0:0,9:0-23:0
Xq9SvfRq_PBr8ma6vwh_Mw,Pizza Pizza,1393 Lawrence Avenue W,Toronto,ON,43.7084148,-79.4758842,3.5,3,Chicken Wings;Pizza;,Restaurants;,,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-2:0
_3IE9guLHvAr-kJpH4Zd7Q,Urbun Eats Co,874 Eglinton Avenue E,Toronto,ON,43.7809748,-79.41517543,3.5,3,Fish & Chips;,Restaurants;Poutineries;,,12:0-19:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-19:0
FuO6d7IR1ee-3Bfo-gu1HQ,Imperial Buffet,3120 Dixie Road,Toronto,ON,43.6105822,-79.5878496,3,58,,Restaurants;,,16:30-21:0,16:30-21:0,16:30-21:0,16:30-21:0,16:30-22:0,16:30-22:0,16:30-21:0
zG0oD8WNqH94ZFZf_VBLgg,Greek Grill,3600 Rutherford Road,Toronto,ON,43.82765185,-79.5507646,3,4,,,Greek;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
bEn1L8tr2SFTlyQIw79gOg,Choice Of The Orient,9555 Yonge Street,Toronto,ON,43.859604,-79.433201,3.5,11,Ethnic Food;Food;,Restaurants;Ethnic Food;,Chinese;,15:30-0:0,15:30-0:0,15:30-0:0,15:30-0:0,15:30-0:0,15:30-0:0,12:0-23:0
M-rqZ56wTGSNoIIsBSlhDA,Hong Kong Style Cafe,10 Apple Creek Boulevard,Toronto,ON,43.8568079,-79.359809,3,34,,Restaurants;,,11:0-22:0,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
rG-yvE321mGxakrO-55J5Q,Donut Counter,3337 Avenue Bayview,Toronto,ON,43.7920037,-79.3927656,4,5,Coffee & Tea;Bagels;Sandwiches;Food;,Coffee & Tea;Restaurants;,,5:30-21:30,5:30-21:30,5:30-21:30,5:30-21:30,5:30-21:30,5:30-21:30,5:30-21:30
pUihHVilZtpZz4FApnOvtA,Mr Combo,568 Sheppard Avenue W,Toronto,ON,43.755557,-79.4377948,4,14,,,Middle Eastern;,None,None,None,None,None,None,None
LhWwwDJ2l79a1tHrpcdK6A,Scaddabush Woodbridge,20 Colossus Drive,Toronto,ON,43.7871267,-79.544573,3,22,,Restaurants;Bars;,,11:30-0:0,11:30-0:0,11:30-0:0,11:30-1:0,11:30-1:0,11:30-1:0,11:30-0:0
z-5YXiSmZchuoANnqfp1vg,Pi-Tom's Thai Cuisine,235 Jarvis Street,Toronto,ON,43.6568116,-79.3742278,3.5,13,,,Thai;,None,None,None,None,None,None,None
4-YKQyhDR2bZ26AYgZ7aFg,Royal Boonsik,647 Bloor Street W,Toronto,ON,43.6641693,-79.4151618,4,30,Food;,Restaurants;,Korean;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,None
IfUkm42SB9D0m_ZbkQ711A,The Fish Store & Sandwiches,657 College Street,Toronto,ON,43.6549209,-79.4163139,4,138,Seafood;,Restaurants;,,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,None
7U23rwCmVWasFQ0cHRMYVw,China 8,"5602 Tenth Line W, Unit 110",Toronto,ON,43.55892122,-79.74291622,3,14,Food;,Restaurants;,Chinese;Thai;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,12:0-23:0,12:0-22:0
fdNolUeNOg7Y9lOYj9wc7g,Fix Coffee + Bikes,80 Gladstone Avenue,Toronto,ON,43.6450154,-79.4283625,4.5,6,Food;Coffee & Tea;,Coffee & Tea;,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,9:0-17:0,9:0-17:0
CyKi4WgsRNpp3jgsxBEcDg,North Shore Pie,874 Eglinton Avenue E,Toronto,ON,43.7135396,-79.364984,4,34,Food;Bakeries;,Bakeries;Restaurants;,,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-17:0,8:0-15:0
sKIAHIGW0viQGFAMGgQ3Rg,Sushi Mugen,1105 Queen Street E,Toronto,ON,43.66203347,-79.33560839,4.5,6,Sushi Bars;,,Japanese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,12:30-22:0,16:0-21:0
nsoSw8B3teY2FGAEPfiVfA,Choi's Kitchen,3369 Bloor Street W,Toronto,ON,43.6445955,-79.5226903,4,6,Chicken Wings;,Restaurants;,,None,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,12:0-0:0,12:0-0:0
qLCrPakPU9uArigtDu-KiQ,Uncle Mikey's,1597 Dundas Street W,Toronto,ON,43.6496731,-79.4348818,5,11,,Restaurants;,Korean;Canadian (New);,None,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,None
cRrwqSHsJLC9C6ZWJ50aFw,Harvey's Restaurants,13008 Yonge St,Toronto,ON,43.9447561,-79.45530698,3.5,8,Burgers;,Restaurants;,American (Traditional);,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-22:0
Hrj-mkyOkyyjvGeruqDCyg,Hula Girl Espresso,456 Ossington Avenue,Toronto,ON,43.6547392,-79.4229743,4,4,Coffee & Tea;,Coffee & Tea;,,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-18:0,9:0-17:0
ziEGXxNH55x7CMi0eAouKg,Little Tibet Restaurant,712 Queen St W,Toronto,ON,43.6463053,-79.4088793,4,3,,,Himalayan/Nepalese;,None,12:0-15:0,17:0-22:0,12:0-15:0,17:0-23:0,12:0-15:0,17:0-22:0
t2GtB-aiOzrNnuGxZV190g,Diamond Pizza,510 Main Street,Toronto,ON,43.6947165,-79.3048792,2,13,Pizza;,,,11:0-0:30,11:0-0:30,11:0-0:30,11:0-0:30,11:0-1:0,11:0-1:0,11:0-23:30
_100eEcCeQNu8Yz9Crlzhw,Food Depot Supermarket,3331 Sheppard Avenue E,Toronto,ON,43.778649,-79.3081566,2,5,Food;,,,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-21:0
2utGLjz9HlhK6QqPOAtGHg,Tim Hortons,3310 Steeles Avenue W,Toronto,ON,43.7741306,-79.5303915,2,3,Food;Donuts;Desserts;Coffee & Tea;Sandwiches;,Breakfast & Brunch;Restaurants;Coffee & Tea;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
#NAME?,Incredible India,"10635 Bramalea Road, Unit J7",Toronto,ON,43.7560452,-79.7590425,4,5,,,Indian;,11:0-22:0,None,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-22:0
#NAME?,Toro Sushi,8515 McCowan Road,Toronto,ON,43.8681595,-79.283942,3.5,36,,,Japanese;Korean;,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:0,11:0-23:0,11:0-22:30
wFnMOhf51su_yIcHWdCeLw,Mama's Authentic Caribbean Restaurant,349 Marlee Avenue,Toronto,ON,43.7067653,-79.4426656,5,7,,Restaurants;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,None
pjQVoTe8BHboKn37uVLNjw,T Cafe,511 Bloor St W,Toronto,ON,43.6655013,-79.4087533,3.5,13,Food;,,,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0
kehXAzA57IiYvlsTv_N4Tg,The Birchmount Tavern,462 Birchmount Road,Toronto,ON,43.7069858,-79.2681486,2.5,3,,Bars;,,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-2:0,10:0-2:0,11:0-18:0
7fSE99-qeIVXpkbNkheeHg,Wendy's,5961 Hurontario Street,Toronto,ON,43.62651832,-79.67889009,3,4,Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
5vgieFiCubi43G6ciiFhNQ,CC Lounge & Whisky Bar,45 Front Street E,Toronto,ON,43.6479658,-79.3745153,4.5,53,,Restaurants;Whiskey Bars;Bars;Cocktail Bars;,American (Traditional);,16:0-23:0,16:0-23:0,16:0-0:0,16:0-2:0,16:0-2:0,17:0-2:0,None
ljuYsa-fVptTin3158qZHQ,Pizza Pizza,707 Lakeshore Road E,Toronto,ON,43.570217,-79.566431,2.5,3,Chicken Wings;Pizza;,,Italian;,11:0-2:0,11:0-2:0,11:0-2:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-2:0
voLJgLfvODVSQc_mW7x6Hg,Mucho Burrito,"140 Taunton Road W, Unit A1",Toronto,ON,43.9160426,-78.9588872,4,15,,Restaurants;,,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-22:30
OQtldLhTbdyRRYSdA5rxRw,The Bier Markt,55 City Centre Dr,Toronto,ON,43.5939064,-79.63827454,3,105,Beer;Food;,Bars;,Canadian (New);,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,11:30-2:0,11:30-2:0,11:30-0:0
x1IPOlH_O5D3qZdZo6YyEA,Florentia,579 Mount Pleasant Road,Toronto,ON,43.7035596,-79.3879764,3.5,17,,Restaurants;,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:0-22:0,11:0-22:0
tjKpw0PIymLyd5dWTYh2aQ,Bagel World,336 Wilson Avenue,Toronto,ON,43.7368719,-79.4376865,3.5,27,Bagels;,,,None,None,None,None,None,None,None
1W_gZM_uuEvJqapbIl6z9Q,El Charro,582 Parliament Street,Toronto,ON,43.6677846,-79.3697286,4.5,31,Food;,Restaurants;Food Stands;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
xfbjRpE3yhRQ9Zw-D_mBgQ,Nunu Ethiopian Fusion,1178 Queen Street W,Toronto,ON,43.642969,-79.4257048,4,70,,Restaurants;,,None,17:0-0:0,17:0-0:0,17:0-0:0,17:0-0:0,17:0-2:0,None
7Zt5xgAmPjpc5yfyC9mHYQ,Brickyard Grounds,1289 Gerrard Street E,Toronto,ON,43.6707376,-79.3280955,4,15,Food;Coffee & Tea;,Cafes;Coffee & Tea;Restaurants;,,None,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-15:0,8:0-15:0
