business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
m6RT6O6Ad8pAfQwyjxYA8w,Trattoria l'Unico,"540 Rue d'Avaugour, Suite 1700",Montreal,QC,45.588257,-73.428926,4.5,4,,Restaurants;,Italian;,11:30-14:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0
LjqS416neuQCaolmUy2mrA,Boulangerie 1001 Grains,1308 Rue Notre-Dame O,Montreal,QC,45.4926683,-73.5648441,4.5,4,Food;,,,None,None,None,None,None,None,None
#NAME?,Boulangerie Guillaume,5132 Boulevard Saint-Laurent,Montreal,QC,45.5233167,-73.5935236,4.5,66,Bakeries;,Bakeries;,,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0
9L8UgjIvLfwylrFacB2HuA,Café Holts,1300 Sherbrooke Street West,Montreal,QC,45.499329,-73.578529,4,15,,Restaurants;Cafes;,Canadian (New);American (New);,10:0-18:0,10:0-18:0,10:0-18:0,10:0-21:0,10:0-21:0,9:30-18:30,11:0-18:0
7W9I_S3llnTAW1B-iCoM6g,La Bulle au Carré,3482 Rue Saint-denis,Montreal,QC,45.5175824,-73.5687815,3.5,24,Creperies;,Restaurants;,,16:30-22:0,16:30-22:0,11:0-22:0,11:0-22:0,11:0-22:0,10:0-22:0,10:0-22:0
bwE6ur74Gd4BTaXBHudsCQ,Pomme Frite,19 Rue Blainville O,Montreal,QC,45.63946693,-73.84227801,5,7,Burgers;,Restaurants;,,11:30-20:0,11:30-20:0,11:30-20:30,11:30-21:0,11:30-22:0,12:0-20:0,12:0-17:0
u-SvRRAfYgpbXZRfQgcTzA,Imadake,4006 Rue Sainte-Catherine O,Montreal,QC,45.488795,-73.584954,4,231,,Bars;,French;Japanese;,12:0-14:30,12:0-14:30,12:0-14:30,17:0-23:30,12:0-14:30,17:0-1:0,17:0-22:30
57nuqvG7IYS58-WAalEH3w,Sushi Shop,915 De Maisonneuve Boul W,Montreal,QC,45.5024719,-73.5731847,2,7,,Restaurants;,,None,None,None,None,None,None,None
gmRoqDnXnA3PLk0JbOZZ3g,Léché Desserts,640 Rue de Courcelle,Montreal,QC,45.474108,-73.592362,4,75,Bakeries;Food;Donuts;,Bakeries;,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-17:0,9:0-17:0
46-J3Ht5rxoJkXBzzoLEfA,Second Cup,895 Rue De La Gauchetiere E,Montreal,QC,45.499504,-73.566752,3,9,Coffee & Tea;,Coffee & Tea;,,None,None,None,None,None,None,None
ey1eAQldmOASEuCdFVmTPA,Dejeuners Obodum Bistro-Cafe Desserts,220 Ch Du Lac-Millette,Montreal,QC,45.8909297,-74.1513269,3,13,,Restaurants;,French;,None,None,None,None,None,None,None
uaoP7yqMm15LRY4i8v8YFQ,Le Fouvrac,"1404, rue Fleury Est",Montreal,QC,45.56122,-73.657056,5,4,Coffee & Tea;Food;,Coffee & Tea;,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-20:30,9:0-20:30,9:0-17:0,10:0-17:0
dTO0eEhgHnWt3glykO7J1Q,Kilo Café,5206 Boulevard Saint-Laurent,Montreal,QC,45.5239282,-73.5947936,3.5,6,Food;Sandwiches;Coffee & Tea;Desserts;,Coffee & Tea;Cafes;Restaurants;,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-23:0,10:0-0:30,10:0-0:30,10:0-19:0
bu4hyEunQWhCrNDwpb1Nxw,McCarold's,5400 Chemin de la Côte-des-Neiges,Montreal,QC,45.4967856,-73.6236149,3.5,50,Burgers;Beer;Food;,Bars;,Irish;,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-1:0
EUVST6G-b8koXTzcTt4pYQ,Nestor,6289 rue Saint-Hubert,Montreal,QC,45.535347,-73.6010145,3.5,8,,Bars;Cocktail Bars;,,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0,15:0-3:0
EPKn6OQrMPs8zVladIZ6lQ,A&W,6411 Rue Saint-Hubert,Montreal,QC,45.5361943,-73.6027125,1,3,Burgers;,Breakfast & Brunch;Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
0UuE9LZE-oVZe1HfIhomBw,Gualdieri,2016 Boulevard René Laennec,Montreal,QC,45.60871258,-73.71979728,4.5,5,,,Italian;,None,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,16:0-22:0,16:0-22:0
QDjGBiTGHr1Nh2Bo8CzFyg,Kojax Souvlaki,3238 Boulevard Saint-Martin O,Montreal,QC,45.55666941,-73.74766476,4.5,3,Fast Food;,Fast Food;,Greek;Mediterranean;,None,None,None,None,None,None,None
sp0kp2ZWmO0a6CcK-SGd-Q,Mon Nan,43 Rue De La Gauchetiere E,Montreal,QC,45.5085805,-73.559655,3.5,34,,,Chinese;,11:0-4:0,11:0-4:0,11:0-4:0,11:0-4:0,11:0-4:0,11:0-4:0,11:0-4:0
d2etzdbPMX21a-R6nC9WFA,Queues de Castor,123 Rue de la Commune E,Montreal,QC,45.5068318,-73.5524642,2.5,12,Bakeries;Patisserie/Cake Shop;Food;,Bakeries;,,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-23:0,12:0-0:0,12:0-23:0
Ffwu9VQ2GAfd-BdNmE0qgw,Le Petit Bistro,1550 Rue Fullum,Montreal,QC,45.52778,-73.549767,4.5,14,,Restaurants;,,11:30-14:30,11:30-14:30,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,None
klriPUN0dp48ytz_lZoQEg,Banh Mi Queen,3723 Boulevard Saint-Laurent,Montreal,QC,45.5150968,-73.5748298,3,7,,Restaurants;,,11:0-17:0,11:0-17:0,11:0-17:0,11:0-17:0,9:0-17:0,None,None
OFnz2MK4kQsvCpIepaUnyw,À Table,124 Rue Fleury Ouest,Montreal,QC,45.5466446,-73.6660002,4,4,,Restaurants;,,None,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,10:0-14:0
SoDyb4NK4X2Zv0mRqGvGKg,Le Soleo,261 Rue Saint-Georges,Montreal,QC,45.775197,-74.002887,4.5,3,,Restaurants;,French;International;,None,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:30,17:0-22:30,None
6chaM0L5Xq7X_JBoICivTg,Resto Pub Bord'Eaux,53A Rue Sainte-Anne,Montreal,QC,45.403388,-73.949519,4.5,9,,Restaurants;Gastropubs;,Canadian (New);,None,17:0-22:0,17:0-22:0,17:0-22:0,11:30-15:0,17:0-22:0,17:0-22:0
CBOsWj63K1_O1m2Ounz7bQ,Ucan,1832 Saint-Catherine Ouest,Montreal,QC,45.49323795,-73.57973032,2,21,,Breakfast & Brunch;,Cantonese;Chinese;Asian Fusion;,None,None,None,None,None,None,None
xJ_L2sJN1zk3VDpZELrV_Q,Eggspectation,12 Rue Notre-Dame Est,Montreal,QC,45.5065422,-73.5553826,4,83,,Bars;Breakfast & Brunch;Restaurants;,,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,6:30-15:0,7:0-16:0,7:0-16:0
izR8yDpeFmI3vGylKc7Bsg,Restaurant La Hacienda,1148 Van Horne Avenue,Montreal,QC,45.5233739,-73.6120623,3.5,3,,,Mexican;,None,None,None,None,None,None,None
sxcIt1KsAyeZklKOLaKV8A,La Dora,6837 Rue Sherbrooke E,Montreal,QC,45.5856753,-73.5417178,4.5,14,,Restaurants;,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-22:0,17:0-22:0,9:0-22:0
Z50hdMamRUFN6wznVx0S6w,Rôtisserie Scores,255 Rue de Martigny O,Montreal,QC,45.77854914,-74.016465,3.5,3,Barbeque;,Barbeque;Restaurants;,Canadian (New);,None,None,None,None,None,None,None
A5Jeg55tDoyUTUonkVOpdg,Pagaille Café,101 Rue Villeneuve O,Montreal,QC,45.5202801,-73.5908202,4.5,18,Sandwiches;Food;,Cafes;Juice Bars & Smoothies;,,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,9:0-17:0,9:0-17:0
Vv16wcsEygJfoTtzTaafXQ,Le Bilboquet,309-C Chemin Du Bord-du-lac,Montreal,QC,45.4289858,-73.8267241,4,7,Ice Cream & Frozen Yogurt;Coffee & Tea;Food;,Coffee & Tea;,,None,None,None,None,None,None,None
sQyX5VeAMPrxD9D3XH9HhQ,Miyamoto- Epicerie Japonaise,382 Avenue Victoria,Montreal,QC,45.478421,-73.602753,4.5,9,Food;Sushi Bars;Specialty Food;Ethnic Food;,Ethnic Food;,,10:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,9:0-17:0,10:0-17:0
mJzm0yQQ16iBfkmOHFvwRA,Il Pagliaccio,365 Rue Laurier O,Montreal,QC,45.5193686,-73.5964687,4.5,4,,Restaurants;,,None,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0
ScT2XD3TvieGPbTjCNplHg,Lili & Oli,2713 Rue Notre Dame O,Montreal,QC,45.4818491,-73.5771893,4.5,15,,Restaurants;,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-20:0,8:0-20:0,8:0-20:0
NRQSeBoEyFpiGJDf3ebtyA,Basha - Des Sources,3339 Boulevard des Sources,Montreal,QC,45.48402196,-73.79551095,3,6,,,Indian;Lebanese;Middle Eastern;Pakistani;,None,None,None,None,None,None,None
SWY1IUjGqJpKwZpPqfUzmg,"Ficelle Vin, Bulle & Foie Gras",4517 St-Denis,Montreal,QC,45.5241847,-73.5833842,3,4,,,French;,None,None,None,None,None,None,None
h8CofE7U_-SDe16cdoOMHg,Branche d'Olivier,1370 Avenue du Mount-Royal Est,Montreal,QC,45.53062867,-73.57667996,5,8,Specialty Food;Food;,,,10:0-20:0,10:0-20:0,10:0-20:0,10:0-21:0,10:0-21:0,10:0-20:0,12:0-18:0
ihW5mCeFuzouTzIIduNEFQ,El Chalateco,520 Rue Beaubien Est,Montreal,QC,45.5349826,-73.6039283,4,16,,Restaurants;,Salvadoran;,None,12:0-21:0,12:0-21:0,12:0-21:30,11:0-21:30,10:0-21:30,10:0-20:0
8W8QhnJPmMV8W_8BGoAF5Q,Mcdonald's,"150 Rue Sainte-Catherine Ouest, Suite 163 et 214",Montreal,QC,45.50817284,-73.56518436,1.5,6,Fast Food;Burgers;Coffee & Tea;,Fast Food;Coffee & Tea;Restaurants;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
yd1M2wrsv3rdIpVcOrvUsg,Grill Tasquaria,2490 Rue Bélanger,Montreal,QC,45.55192609,-73.59855104,2.5,9,,Restaurants;,,None,None,None,None,None,None,None
GVAnGPeVcSwYGU-DczjsaA,Kokoro Sushi,1150 Rue Sauvé O,Montreal,QC,45.535685,-73.6654922,4.5,3,Sushi Bars;,Restaurants;,Japanese;,17:0-21:30,17:0-21:30,17:0-21:30,17:0-22:0,17:0-22:30,17:0-22:30,17:0-21:30
0TRFt-MVF43hGP8YD7O2sw,Le Shack du Pêcheur,1119 Boulevard Taschereau,Montreal,QC,45.4042559,-73.498312,4.5,12,Seafood;Fish & Chips;,Restaurants;,,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,13:0-22:0,14:0-21:0
bHzdbQ5BrPJZKGHI4iyQ0g,Buffalo Bill Wings,87 Boulevard des Laurentides,Montreal,QC,45.5625458,-73.6831512,2,4,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-22:0
Nfovc-aKljzls-yDYfU2LQ,Sushi Q,2787 Avenue Van Horne,Montreal,QC,45.509057,-73.625349,4.5,8,Sushi Bars;,,,11:0-19:0,11:0-19:0,11:0-19:0,11:0-21:0,11:0-21:0,11:0-17:0,None
MsgfS1iJMpxVIUfO-S4fcA,Atti Restaurant,2077 Rue University,Montreal,QC,45.5047528,-73.5725866,3,45,,Restaurants;,,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-23:0,17:0-23:0,None
ST2dx1ybHofbQhEDV7iAWQ,Bistro Sanguinet,308 Rue Sainte-Catherine E,Montreal,QC,45.5127967,-73.5610991,2.5,5,,Cafes;,,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0
ACnDg-xg8hJ7YEk3aPMIKg,Adonis,3100 Boulevard Thimens,Montreal,QC,45.49934848,-73.70712626,3,7,Specialty Food;Food;Fruits & Veggies;,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-21:0,8:0-21:0,8:0-19:0,8:0-19:0
HKrZe0-QGGp3oOYX8cnMSg,Apollo Globe,1333 University,Montreal,QC,45.5038213,-73.5707385,2.5,7,,,French;Mediterranean;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,None
aHRwaqenQHy98AwWjbHvdA,Ye Olde Orchard,1189 Rue de la Montagne,Montreal,QC,45.4971935,-73.5735572,4,54,,Restaurants;Bars;,Irish;,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-3:0,11:30-0:0
6FL5vak2NBm5_5I1hB3DqA,Magdalena,4005 Rue Notre Dame O,Montreal,QC,45.4778791,-73.5844922,4,5,,Bars;,,None,None,None,None,None,None,None
RTCxYW8ovC4BTKGBKOPvrw,Le Mantra,1000 Boulevard Sainte-Foy,Montreal,QC,45.5203103,-73.4970113,3,7,,Restaurants;,,None,None,None,None,None,None,None
TdQw5Q6KZeJJSvc18u_SWg,Presse Café,"1794 Avenue Pierre-Peladeau, Suite G07",Montreal,QC,45.56159723,-73.74319254,2.5,10,Coffee & Tea;Food;Sandwiches;,Restaurants;Coffee & Tea;Breakfast & Brunch;Cafes;,,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,8:0-0:0,8:0-0:0
e4DWxBtNzA4wcrtCoH6upw,Ristorante Corneli,6741 Boulevard St-Laurent,Montreal,QC,45.532139,-73.61249685,4,30,,Restaurants;,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
-7bRnaHp7OHz8KW-THqP4w,Buffalo Bill Wings,3171 Rue Saint-jacques,Montreal,QC,45.4835884,-73.5801248,1.5,10,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-22:0
GjN0jxb1sW2mX0QEEqq77w,Eko Sushi,3502 Rue Notre-Dame Ouest,Montreal,QC,45.4803144,-73.5794934,4,9,,Restaurants;,Japanese;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,15:0-21:0
xVmBc0jyYkb9rjz6X9BPiQ,Hoang Oanh Sandwich,1071 Boul Saint-Laurent,Montreal,QC,45.508483,-73.560387,3.5,24,Sandwiches;,,,None,None,None,None,None,None,None
5Ro4an5IOaDEb3UJRxOkeg,Mikes,2570 Boulevard Rosemont,Montreal,QC,45.5472458,-73.585275,2.5,3,Pizza;Noodles;,Breakfast & Brunch;,,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-23:0,9:0-23:0,9:0-22:0
PV1lnCp6_OVsR93El679BQ,Papa Jackie,4745 Boulevard Grande Allée,Montreal,QC,45.4817192,-73.4548336,4,17,,Restaurants;,,None,None,None,None,None,None,None
Gf5Mn_XTGI58Hfxtd0zKCA,La Grillia d'Oro,7681 Boulevard Newman,Montreal,QC,45.4386546,-73.6232077,4.5,4,Seafood;,Steakhouses;,Italian;,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,17:0-23:0,16:0-21:0
FVY1s_lexa9oE4kBzesaLw,Harvey's,7881 Boulevard Newman,Montreal,QC,45.4369784,-73.6250241,4,4,Burgers;,,,10:0-22:30,10:0-23:0,10:0-23:30,10:0-0:0,10:0-0:30,10:0-0:0,10:0-22:0
svNL-EcyVxiZ-X74DhzNeA,Café Touski,2361 Rue Ontario Est,Montreal,QC,45.5311418,-73.5545896,4,31,Food;Coffee & Tea;Gluten-Free;,Breakfast & Brunch;Restaurants;Coffee & Tea;,,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,9:0-21:0,9:0-16:0
ccUQ03cxpAtSlEno1BKS0Q,Bio-K Plus International,"Parc Scientifique, 495 Boulevard Armand-Frappier",Montreal,QC,45.5551028,-73.7344491,4.5,3,Food;,,,None,None,None,None,None,None,None
Izd-To33XTMnjM19XRonhw,Amigo,"1027 Boulevard Saint-Laurent, 2e étage",Montreal,QC,45.50806992,-73.55980462,4,40,,,Chinese;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-16:0,11:0-16:0,11:0-23:0
fsOma075jry_LSKQbraUEA,Café Myriade,4627 Rue Saint-Denis,Montreal,QC,45.52488,-73.5845364,4.5,12,Coffee & Tea;,Coffee & Tea;,,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,7:30-18:0,9:0-18:0,9:0-18:0
P1xTQOh01Js-FntcMvJPAw,Patisserie Doree,1560 Dudemaine Rue,Montreal,QC,45.5403016,-73.6870145,3.5,3,Food;,,,None,None,None,None,None,None,None
H9vXQUvdNfVmkK-QFQsTsA,Monsieur Ricard,4543 Avenue du Parc,Montreal,QC,45.5171814,-73.5902438,4,5,,Bars;,,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0
nYWsw2yI8xigISLiBxDudg,Bagel Bar,"Aeroport Pierre-Elliott-Trudeau Dorval, Across from Gate 79",Montreal,QC,45.45832455,-73.7492466,2.5,20,Bagels;Food;,Restaurants;,,None,None,None,None,None,None,None
F3rhQVjwggLiN4LsL2kXdQ,Bistro Florin,1440 Rue Amherst,Montreal,QC,45.5177488,-73.5578448,4,20,,Restaurants;,,None,None,None,None,None,None,None
8_cTFNIWFiDqBQ8MyorQEA,Ma'tine,1310 Boulevard de Maisonneuve Est,Montreal,QC,45.5201262,-73.5567463,4,32,,Breakfast & Brunch;Restaurants;,,None,None,8:30-16:0,8:30-16:0,8:30-16:0,9:0-15:0,9:0-15:0
iCRZZLIo6nTXkNBNcMXeaw,Gourmet Aldo,2437 Rue Allard,Montreal,QC,45.4511433,-73.5940848,4,4,Salad;Sandwiches;Bakeries;,Restaurants;Bakeries;,,None,None,None,None,None,None,None
jfOyDJ-W4lV47Y61pPcMfQ,Etat-Major,4005 rue Ontario Est,Montreal,QC,45.5494899,-73.5417795,4.5,26,,,French;Canadian (New);,18:0-22:0,11:30-14:30,11:30-14:30,11:30-14:30,11:30-14:30,18:0-22:0,18:0-22:0
XIg92ukZJn_1aiNx0OmusQ,Restaurant Greenspot,3041 Notre-Dame Rue O,Montreal,QC,45.480889,-73.5787889,4,57,,,Canadian (New);,6:0-22:0,6:0-22:0,6:0-23:0,6:0-23:0,6:0-0:0,6:0-0:0,6:0-22:0
6BL92dndWIhhyA7KZ7j9Fw,Bagels on Greene,4160 Sainte-Catherine Rue W,Montreal,QC,45.4862525,-73.5875134,4,34,Bagels;Food;Sandwiches;,Restaurants;Breakfast & Brunch;,,6:30-19:0,6:30-19:0,6:30-19:0,6:30-21:0,6:30-21:0,6:30-19:0,7:30-18:0
r-LcGgYJn9zqOwX42Lzx1w,Epicerie a Lam Kee,1065 Boulevard Saint-laurent,Montreal,QC,45.5083886,-73.5603511,4,12,Food;,,,None,None,None,None,None,None,None
n4uDGwRGtJ3vW2Adbha_wg,Restaurant Decca 77,1077 Rue Drummond,Montreal,QC,45.4973248,-73.5711434,3.5,27,,Brasseries;Restaurants;,Italian;Canadian (New);French;,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,11:30-22:30,17:0-22:30,None
irZlUo2wdBiQjryQhU_rSw,Tampopo,4449 Rue De Mentana,Montreal,QC,45.5268401,-73.5795328,3,21,,Restaurants;,Asian Fusion;Thai;Vietnamese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
mHnz1ed4KYgkRhRMUECAGA,Kebab,5171 Cote des neiges,Montreal,QC,45.4955862,-73.6201946,4,4,Food;,,,None,None,None,None,None,None,None
J0YWF-bOcMKuSWg36GAq9g,Venice MTL,440 Rue Saint-Francois-Xavier,Montreal,QC,45.503202,-73.556388,3.5,67,Salad;Food;,Juice Bars & Smoothies;,Italian;,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
kPwj57sDfiJxNkYw-4M9VQ,Bâton Rouge,3035 Boulevard le Carrefour,Montreal,QC,45.57107308,-73.7512055,3.5,31,Barbeque;Seafood;Gluten-Free;,Barbeque;Steakhouses;Restaurants;,American (Traditional);,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-22:0
K67pkQljTFTW_P-7xUQrFw,L'Académie,4051 Rue Saint-Denis,Montreal,QC,45.5208947,-73.5761619,3,73,,Restaurants;,Italian;,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30,11:30-23:30
MzTFcREVxL0oPLb9BTVqQg,Restaurant Pizzeria Milano,46 Rue Saint-Georges,Montreal,QC,45.7694121,-74.0014535,2.5,3,Pizza;,,,None,None,None,None,None,None,None
