business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
pNgDhHaeFkWQW71NzT9wzg,KFC,1516 Greenway Cross,Madison,WI,43.0315,-89.4074,1,5,Fast Food;Chicken Wings;,Restaurants;Fast Food;,,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,3010 Crossroads Dr,Madison,WI,43.1354903,-89.2908119,3,65,Pizza;,Restaurants;,American (Traditional);,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0
X4w6_iAqN8ZqZ15a7YWPgw,Mr Brews Taphouse,5271 High Crossing Blvd,Madison,WI,43.13804577,-89.28940928,3,34,Burgers;,Beer Bar;Bars;,,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-1:0,11:0-1:0,11:0-23:0
8fArAA0gwfUbb3uWotd5mw,Ocean Grill,117 Mrtn Lthr Kng Jr,Madison,WI,43.0730517,-89.4012302,3.5,30,Seafood;,,,None,None,None,None,None,None,None
PT0N41nUD3CErvn046JEhg,Red Pepper Chinese Restaurant,1518 N Stoughton Rd,Madison,WI,43.1176498,-89.3254581,4.5,3,,Restaurants;,,None,None,None,None,None,None,None
84WYW7OfV-IXUJk95EL5_Q,Samba Brazilian Grill,"240 W Gilman St, Fl 2",Madison,WI,43.07546,-89.393063,3.5,173,,Restaurants;,,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,16:0-21:0
Vbkb2shDxUE8H3PzrFnypA,Ella's Deli,2902 E Washington Ave,Madison,WI,43.1035133,-89.344598,3,249,Burgers;Delis;Food;,Local Flavor;Restaurants;,American (Traditional);,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-21:0
3a1w3Ufs9CCC3GJTAV8EpQ,McDonald's,4500 University Ave,Madison,WI,43.075892,-89.454836,1.5,6,Fast Food;,Fast Food;Restaurants;,,None,None,None,None,None,None,None
10jP6njt3elD90gaHF1FBQ,Kilwins,208 State St,Madison,WI,43.074998,-89.388534,4.5,58,Food;Specialty Food;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0
jXEDeHZu4h8zcBOqf__CPA,Rock'n Rollz,5208 Farwell St,Madison,WI,43.01381876,-89.29275547,3.5,6,Pizza;Sandwiches;,,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-21:0
QkZEdBfKhXwCF38AJG1Ylw,Tom's Red Pepper,1019 N Gammon Rd,Madison,WI,43.0843849,-89.5014806,3.5,29,,Restaurants;,,None,16:0-21:30,16:0-21:30,16:0-21:30,11:0-15:0,11:30-22:0,11:30-21:0
tORH_LDga3t1bbuluhuxiQ,Smoky's Club,3005 University Ave,Madison,WI,43.074981,-89.4417357,3,70,,Steakhouses;Bars;Diners;Restaurants;,,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:30,17:0-21:30,0:0-0:0
#NAME?,Taquitos Marimar,Downtown Library Mall,Madison,WI,43.0755245,-89.3989878,4.5,6,Food;,Restaurants;,Mexican;,None,None,None,None,None,None,None
ecXP80GWT6zZ2qqZHpUCtQ,Muramoto Downtown,108 King St,Madison,WI,43.0747897,-89.38120713,4,15,Sushi Bars;,Bars;Cocktail Bars;Restaurants;,,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-14:0,11:0-15:0,None
ToRbEn4rrp6Tg4xqiz5eyg,El Patron,1512 US 51,Madison,WI,42.91875475,-89.23916266,4.5,6,,,Mexican;,None,None,None,None,None,None,None
4XGjbI2Ggi-kdgt9eZR83w,World Buffet,2451 W Broadway,Madison,WI,43.046421,-89.352063,2.5,41,Buffets;,,Mongolian;Chinese;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:30
zeZUZDXEB0DmNyxcChTZiw,Hawthorn's,1150 Park St,Madison,WI,42.9153893,-89.3679496,3,5,,,American (Traditional);,None,None,None,None,None,None,None
AhYG10mP_LOHePr_SC4Peg,BB Jack's,300 E Holum St,Madison,WI,43.247959,-89.339923,3.5,37,,Restaurants;Bars;,American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
H_og8Pdq2ijAx1QrWjCMNQ,Hyvee Market Cafe,675 S Whitney Way,Madison,WI,43.05096385,-89.47289497,3.5,5,,Restaurants;,American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
CfW-088nFNuUF9O7363lwA,Panera Bread,656 W Washington Ave,Madison,WI,43.067837,-89.395321,3,22,Food;Sandwiches;Bagels;Soup;Bakeries;,Restaurants;Bakeries;Breakfast & Brunch;,,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,7:0-21:0
peCPM2dgcNvewZIr-OhMVg,Liquid Nightclub,624 University Ave,Madison,WI,43.073547,-89.3969259,2.5,14,,Bars;Lounges;,,None,None,None,9:0-14:0,10:0-2:30,10:0-2:30,None
29iErFPoWBTbIVPpp9qSyg,Ohio Tavern,224 Ohio Ave,Madison,WI,43.0938947,-89.3473282,4,34,Tacos;,Restaurants;Tacos;,Mexican;,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:30,14:0-2:30,14:0-2:0
A4uc3-zbHowQeR_u-7VNOw,Fiesta Cancun,7854 Mineral Point Rd,Madison,WI,43.060587,-89.5192273,3.5,6,,,Mexican;,None,None,None,None,None,None,None
0kzPQQL8wVcHlBQzMdRdWQ,The Thirsty Goat,3040 Cahill Main,Madison,WI,43.0202796,-89.4192092,3,97,Burgers;Sandwiches;Barbeque;,Barbeque;,American (Traditional);,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-2:0,11:0-2:0,10:0-22:0
0umZMt2hvc85BQEJ81YP2A,Atomic Koi,2685 Research Park Dr,Madison,WI,43.0004284,-89.4258911,4,54,,Lounges;Bars;Cocktail Bars;,,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,14:0-2:30,16:0-2:30,16:0-2:0
jZ9Lp-1alENJJNuq--qNiQ,Mousehouse Cheesehaus,4494 Lake Cir,Madison,WI,43.1963007,-89.343507,4.5,58,Food;Cheese Shops;,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0
u6sbx5j-06KmPxUwY_mDqg,Mad Dogs Eatery,309 N Henry St,Madison,WI,43.0751242,-89.390236,3,18,,Restaurants;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-2:0,10:0-3:0,10:0-3:0,12:0-18:0
6pG7n8Rx_7ZXeQQk690Nsw,Fair Trade Coffee House,418 State St,Madison,WI,43.075046,-89.392028,4,73,Coffee & Tea;Food;,Coffee & Tea;Cafes;Restaurants;,,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0
XO9oHMxyT0fklifbmED5LQ,The Taco Shop,604 University Ave,Madison,WI,43.0734428,-89.3960157,2.5,19,,Restaurants;,,None,None,None,None,None,None,None
MOsFhDVav42shCq9-rgejw,Potbelly Sandwich Shop,2245 Zeier Rd,Madison,WI,43.129181,-89.3024425,5,6,Sandwiches;Delis;Fast Food;,Fast Food;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0
w53wITixOgDFWld-X1mMng,Main Depot Tavern,627 W Main St,Madison,WI,43.0672802,-89.392125,4,14,,Restaurants;Bars;,American (Traditional);,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:30,13:0-2:30,11:0-2:0
WVZOqMZR5uWQMPp3xMcHHA,McFarland House Cafe,5923 Exchange St,Madison,WI,43.01299861,-89.28909123,4,12,Coffee & Tea;Food;Ice Cream & Frozen Yogurt;,Coffee & Tea;Breakfast & Brunch;,,6:30-17:0,6:30-17:0,6:30-17:0,6:30-20:0,6:30-20:0,6:30-15:0,8:0-13:0
nsw3tlB-hwz4KbPYcuaSww,Novanta,8452 Old Sauk Rd,Madison,WI,43.0749188,-89.5298466,4.5,177,Pizza;,Restaurants;,American (New);Mediterranean;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-20:0
H5PIiiIM92cyOCcLpOKm4A,Comedy Club On State,202 State St,Madison,WI,43.0748907,-89.3882732,4,61,,Bars;,,None,12:0-17:0,12:0-23:0,12:0-23:0,12:0-1:0,12:0-1:0,None
zi_qqjCzkerE2dT-ViE2JA,Bellini Italian Restaurant,401 E Washington Ave,Madison,WI,43.077324,-89.3799049,3.5,69,,Restaurants;,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0
sdfmHavBrOZMMsiBv2sg7g,Bluephies,"2701 Monroe St, Ste 700",Madison,WI,43.0566805,-89.4288493,3.5,230,Salad;,Restaurants;,American (Traditional);,16:30-21:0,16:30-21:0,11:0-16:0,11:0-16:0,16:30-22:0,14:0-16:30,16:30-21:0
ZaTbKhLraYurkcT7LrkSOA,JBC Coffee Roasters,5821 Femrite Dr,Madison,WI,43.051038,-89.2788932,5,14,Food;,Coffee Roasteries;,,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,8:0-16:0,None,None
tVrKuh92l1eGK2fXsGYzaA,Colectivo Coffee,2530 Monroe St,Madison,WI,43.0580615,-89.4278947,4,60,Food;Coffee & Tea;,Coffee & Tea;,,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:30-21:0,6:30-20:0
uC3qwaxsOkdJzpOc0v1Mog,Cafe Hollander,726 N Midvale Blvd,Madison,WI,43.07296304,-89.45388055,3.5,351,,Gastropubs;Breakfast & Brunch;,American (Traditional);Belgian;,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0
940rOS3vKpqJMKtrsoatTA,Tilted Kilt Pub & Eatery,420 Gammon Way,Madison,WI,43.059441,-89.501962,2.5,7,Beer;Food;Fast Food;,Bars;Restaurants;Fast Food;,American (New);,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0
K-haZKqNHIJwWlFvbnn7vA,Starbucks,"434 Gammon Pl, Ste 3",Madison,WI,43.0589848,-89.502271,2.5,41,Coffee & Tea;,Coffee & Tea;,,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:30-22:0,5:30-22:0,5:0-22:0
laERkVWfXVeQcjMSNe65SA,The Double U,620 University Ave,Madison,WI,43.0733436,-89.3967426,3,12,Pizza;,Bars;,,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:0,11:0-2:0,None
XFuNeVTGWZ-UOYO58NNmKg,The Statehouse,1001 Wisconsin Pl,Madison,WI,43.0791895,-89.3896863,3,80,,Bars;Breakfast & Brunch;Restaurants;,American (Traditional);,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,17:30-22:0,9:30-14:0
UUCyYq9ghTQcCCs41cQfZQ,Williams-Sonoma,"66 W Towne Mall, Ste C-24-28",Madison,WI,43.0572515,-89.5055108,2.5,3,Specialty Food;Food;,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:0-21:0,11:0-18:0
n28_5ElTCVkhP-9BTgQGgg,IHOP,4614 E Washington Ave,Madison,WI,43.13014194,-89.30640341,2,24,,Breakfast & Brunch;,American (New);American (Traditional);,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0
jM6YI5V4fYM7OCA1BLKwqw,Taco Bell,698 S. Whitney Way,Madison,WI,43.05044,-89.47375,1.5,23,Fast Food;,Restaurants;Fast Food;,Tex-Mex;,7:0-2:30,7:0-2:30,7:0-2:30,7:0-2:30,7:0-3:30,7:0-3:30,7:0-2:30
tY-PF5cHJAM5jeoogWd1bQ,It's Time Grill & Pub,608 W Verona Ave,Madison,WI,42.9887143,-89.5466119,3.5,6,,Bars;,American (Traditional);,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0
IpLvJEjb4AN8eWq5NE2TVA,Granite City Food & Brewery,72 West Towne Mall,Madison,WI,43.05629494,-89.50504147,3.5,127,Burgers;Food;,Restaurants;Breweries;Bars;,American (New);American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,9:0-21:0
AADytKU-UdDakNUxFLPtgA,Chocolate Shoppe Ice Cream,2981 Triverton Pike Dr,Madison,WI,43.0161131,-89.4290497,4.5,7,Food;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
QjAa1btsfKXKCorXeb20Vg,Pizza Ranch,100 Keenan Ct,Madison,WI,42.99450363,-89.51788871,4,16,Pizza;Buffets;,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
lTKfkTHuD0qRt6OaocI-pg,Grumpy Troll Pub & Brewery,105 S 2nd St,Madison,WI,43.008107,-89.738062,4,209,Food;,Restaurants;Breweries;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-20:0
c7ZTyqSG4v4ZVwK3vuDklQ,Ian's Pizza By The Slice,319 N Frances St,Madison,WI,43.0728935,-89.3956356,4,170,Pizza;,,,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-3:0,11:0-3:0,11:0-2:30
nsfOIWfXpJVylXvryjEcNw,Schlotzsky's Deli,3825 E Washington Ave,Madison,WI,43.1193287,-89.3201096,3.5,11,Delis;,,,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-20:0
iNphZPJ8kjvjUvWK7zXkSA,Domino's Pizza,6915 University Ave,Madison,WI,43.0969955,-89.5008508,2.5,9,Chicken Wings;Pizza;,Restaurants;,,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-1:0,10:30-1:0,10:30-0:0
XSpEeRqe1CeIBrDoC-wEzg,Library Mall,728 State St,Madison,WI,43.07530521,-89.39790994,4.5,7,Food Trucks;,Restaurants;Food Stands;,,None,None,None,None,None,None,None
4kEltHsRKYhcX73mmqHBwg,Pierce's Northside Market,2817 N Sherman Ave,Madison,WI,43.1283876,-89.3635727,2.5,3,Food;,,,None,None,None,None,None,None,None
AbDAfqF1oKe90bXq_cGQaQ,All-American Liquor-Video-Tan,2543 Main St,Madison,WI,43.11097,-89.642706,3.5,3,Beer;Food;,,,None,None,None,None,None,None,None
nbhaNTBkec-vSUrvje78lw,Steiny Jo's Bakery,"109 Hotel St, Ste 3",Madison,WI,42.853384,-89.3686432,4.5,3,Food;,,,None,None,None,None,None,None,None
i6sWTnntIFMrQ-ybnmsoOw,Fisher King Winery,1105 Laser St,Madison,WI,42.97381,-89.505746,3.5,24,Food;,,,12:0-19:0,12:0-19:0,12:0-19:0,12:0-21:0,12:0-21:0,11:0-21:0,12:0-16:0
rr-8WQv7TWFP3c83ypc4Cg,Bridges Golf Course,2702 Shopko Dr,Madison,WI,43.111405,-89.3471636,3.5,15,,Restaurants;,,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0
UkfyZevcq5jmjNWMbLb1OQ,Chocolate Shoppe Ice Cream,555 S Midvale Blvd,Madison,WI,43.0546236,-89.4508969,3.5,25,Ice Cream & Frozen Yogurt;Desserts;,,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
cRx3YlYMEp42Dlo347vC1g,All Stop Deforest,4905 County Hwy V,Madison,WI,43.2503105,-89.3747347,2,4,Pizza;,Restaurants;,,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0
k7-UuMFIGcbgmP6RY0Gn_Q,Crave Restaurant & Lounge,201 W Gorham St,Madison,WI,43.075138,-89.39081,3.5,7,,Lounges;Restaurants;,,None,None,None,None,None,None,None
gNeiLxkopO1FgN4mjDESsA,Tuvalu Coffehouse & Gallery,300 S Main St,Madison,WI,42.9881087,-89.5337374,4,44,Sandwiches;Food;,Restaurants;,,6:30-17:0,6:30-17:0,6:30-17:0,6:30-17:0,6:30-22:0,6:30-22:0,7:30-17:0
EwHQB90WIziBlO3J_jWqKA,Legacy House Imports,4221 Lien Rd,Madison,WI,43.12059523,-89.31103706,4.5,5,Food;Coffee & Tea;,Coffee & Tea;,,None,11:0-18:0,11:0-18:0,11:0-18:0,11:0-18:0,10:0-17:0,11:0-17:0
X8oVHIbXXOisE3c9ux5iKw,Madison Sweets,511 State St,Madison,WI,43.0748412,-89.3941402,3.5,63,Food;,,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-22:0,10:0-22:0,10:0-20:0
duG7f4gq2hS-QW50s-g4zA,Chipotle Mexican Grill,4628 E Washington Ave,Madison,WI,43.13044458,-89.30569551,3.5,34,Fast Food;,Fast Food;Restaurants;,,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
awJCJVnaVWtBg8eXGmUjSg,Bombay Bazaar,753 S Gammon Rd,Madison,WI,43.0478829,-89.5025357,4,9,Specialty Food;Food;Ethnic Food;,Ethnic Food;,,12:30-21:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-21:0
pH9HF3GfJKJAdKDHcoUI4w,The Madison Blind,601 Langdon St,Madison,WI,43.07564331,-89.39547461,3.5,55,,Bars;Restaurants;Diners;,American (New);,16:30-0:0,16:30-0:0,16:30-0:0,16:30-0:0,15:0-2:0,15:0-2:0,16:30-0:0
jVad7Dkz-t4Um74KIXPBlg,J L Richard's Prime Meats & Deli,668 Janesville St,Madison,WI,42.9199173,-89.3768751,3.5,10,Food;Specialty Food;,,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,10:0-18:0
TvhpG74DvdoF4MA0vLlOLw,Buck's Pizza,219 Cottage Grove Rd,Madison,WI,43.0836891,-89.3225822,4,22,,Restaurants;,,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0
Y_wVqdHHkmfxdaHGOPffqQ,Kato's Cajun,66 E Towne Mall,Madison,WI,43.1251523,-89.3057293,2.5,3,,Cajun/Creole;Restaurants;,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0
VbRT8CJlnCO9_rd0zW-rUw,Willy Street Pub & Grill,852 Williamson St,Madison,WI,43.079507,-89.370069,3.5,18,,Restaurants;Bars;,American (Traditional);,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30
6zZDTZ4ZZEYfN268iPz0uQ,RED,"316 West Washington Ave, Ste 100",Madison,WI,43.07284,-89.388113,4,117,Food;Sushi Bars;Desserts;,Bars;Lounges;Cocktail Bars;Restaurants;,,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0,16:30-22:0
DhMshA4a0t5wlOq7u0RiMw,Subway,7011 Watts Rd,Madison,WI,43.0498188,-89.5042226,2,5,Fast Food;,Restaurants;Fast Food;,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,8:0-22:0,9:0-22:0
BxXKmfXQRz3XomV0HzpfFg,Springers,3097 Sunnyside St,Madison,WI,42.979387,-89.2437829,3.5,23,,Restaurants;,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-16:0
Pzs43Fkub-6A9hA1zqpF_w,Maharaja Restaurant,6713 Odana Rd,Madison,WI,43.055999,-89.4977688,4,142,,Restaurants;,Indian;,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0
wfsCX4M-uf_l-hQA1sSWyQ,M-N-M's Coffeehouse,509 W Main St,Madison,WI,43.192395,-89.463177,4.5,30,Ice Cream & Frozen Yogurt;Food;Sandwiches;,Restaurants;,,6:0-14:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,7:0-14:0,8:0-14:0
alUQ8F8tom1kTsk4353I2A,Copps Food Center,2502 Shopko Dr,Madison,WI,43.112943,-89.349625,2.5,12,Specialty Food;Food;Delis;Beer;,Restaurants;,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0
uqRxX0lhD3mSwrhEruRK8g,Gail Ambrosius Chocolatier,2083 Atwood Ave,Madison,WI,43.0925831,-89.352478,4.5,64,Food;,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-16:0,10:0-16:0
qlYEn2ANcY-x-2IwgOD91g,Willy Street Co-Op,6825 University Ave,Madison,WI,43.09662582,-89.50035044,4,42,Food;Delis;,Restaurants;,,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30,7:30-21:30
Tk79j0dMuCDF24NhXSeIfg,Fresh Madison Market,703 University Ave,Madison,WI,43.0730759,-89.3976406,3.5,48,Specialty Food;Food;,,,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0
kDCmjSgYGn8MbQsnO5UJnA,Nau-Ti-Gal,5360 Westport Rd,Madison,WI,43.15019988,-89.4041699,2.5,73,Seafood;Burgers;,,American (Traditional);,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,11:0-21:0,11:0-21:0,10:0-21:0
wiBfKcIo1HYrU1aHsfobIw,Scatz Sports Bar & Night Club,2248 Deming Way,Madison,WI,43.097854,-89.5233102,2.5,6,,Bars;,,None,None,None,None,None,None,None
wGPZCNenq5HYb50Ip9NXAw,El Pescador,2810 E Washington Ave,Madison,WI,43.102942,-89.345949,4,5,,,Mexican;,None,None,None,None,None,None,None
