business_id,name,address,city,state,latitude,longitude,stars,review_count,food_type,restaurant_type,country_type,mon,tue,wed,thu,fri,sat,sun
WEouNHHxfqGa8gYAnyiyBA,El Palenque,5945 Andrews Rd,Cleveland,OH,41.7078674,-81.3612933,3.5,3,,Restaurants;,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,0:0-22:30,11:0-20:0
VGRn5KgYKMkqdIKtBUzQQA,Wahlburgers,2105 Ontario St,Cleveland,OH,41.497812,-81.691629,3,100,Burgers;,,American (Traditional);,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0
FT08e7Kzgi0Eu0hI4FFYTA,The Corner Pub,12301 Madison Ave,Cleveland,OH,41.4767671,-81.7750862,3,4,,Bars;,,None,None,None,None,None,None,None
g3HuShjhEjDxOy6Ykp9l4A,Buehler's Fresh Foods,3688 Center Rd,Cleveland,OH,41.2366079,-81.818474,4,8,Food;,,,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-21:0
ECqc9Xd0dTdKmcNrbIizAw,Los Girasoles,4441 State Route 43,Cleveland,OH,41.1105329,-81.3480427,4,54,,Southern;Restaurants;,Mexican;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
lK-wuiq8b1TuU7bfbQZgsg,Hingetown,,Cleveland,OH,41.48934281,-81.7110287,3,4,Coffee & Tea;,Cafes;Coffee & Tea;Restaurants;Local Flavor;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
wztnDEbXD1VNvHMMPj2tMw,Steak 'n Shake,597 E Aurora Rd,Cleveland,OH,41.3143189,-81.5172353,1.5,42,Burgers;Fast Food;,Fast Food;Breakfast & Brunch;Restaurants;,American (New);American (Traditional);,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
C_5X1heCp_eQyzfmM6tGog,Red Cedar Coffee Company,"711 W Bagley Rd, Ste 5",Cleveland,OH,41.371833,-81.8781598,5,8,Food;Specialty Food;,,,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-13:0,None
oHeiAs-mnDJU1_4BD8_5Dg,Señor Tequila Mexican Grill & Cantina,13114 Shaker Square,Cleveland,OH,41.4834697,-81.5911498,3.5,49,,,Mexican;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,17:0-21:0
tpG_KqvR1v2GrlLKNAChBw,Wings Sports Bar & Grill,14516 Broadway Ave,Cleveland,OH,41.4223755,-81.5801048,3,4,,Bars;Restaurants;,American (Traditional);,None,None,None,None,None,None,None
7aUnd76Myn3ocL425AWGeg,Venice Cafe,163 Franklin Ave,Cleveland,OH,41.152875,-81.358754,4,14,,Restaurants;Bars;,,None,None,None,None,None,None,None
eY2i8JbK0AnFvMs-CyV39w,Pizza Hut,22455 Shore Center Dr,Cleveland,OH,41.6088331,-81.52502,1.5,8,Pizza;,Restaurants;,Italian;,None,None,None,None,None,None,None
kgAFhUm4sim7RPnNDvSZew,Papa John's Pizza,24753 Lorain Rd,Cleveland,OH,41.425152,-81.896178,1,7,Pizza;,,,None,None,None,None,None,None,None
itnExCtgV-49SKgMs3M7kg,Chipotle Mexican Grill,899 N Ct St,Cleveland,OH,41.1361174,-81.7199467,3.5,18,,Restaurants;,Mexican;,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
TIpwAF4h4A7Smj17T8uL9A,Brickhouse Burgers,8533 East Washington St,Cleveland,OH,41.411177,-81.3377319,3,11,Burgers;,,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0,None
gchI4BdZ76teMX9BsI2H-w,Maria's Family Restaurant,22578 Lake Shore Blvd,Cleveland,OH,41.611009,-81.523539,2.5,9,Salad;Seafood;,Steakhouses;Restaurants;Breakfast & Brunch;,Italian;,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0
M6jDeU_3sigyxVnRgHTBDg,Jersey Mike's Subs,8440 E Washington St,Cleveland,OH,41.41236,-81.3394068,4.5,5,Sandwiches;Fast Food;,Fast Food;Restaurants;,,None,None,None,None,None,None,None
NVzyNCSHRbOe0x1A74I61w,Westshore Pizza & Cheesesteaks,10021 W 130th St,Cleveland,OH,41.336466,-81.78479,2.5,5,Pizza;,Restaurants;,,None,None,None,None,None,None,None
kyphxFtMIC6w7ktg-fwxWA,Panera Bread,11490 Euclid Ave,Cleveland,OH,41.509763,-81.603852,2,41,Food;Salad;Sandwiches;Bagels;,Restaurants;Breakfast & Brunch;,,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,7:0-21:0,8:0-20:0
YT9zQ9dL4sFZg0Y8IPK6CQ,Souper Market,14809 Detroit Ave,Cleveland,OH,41.4850994,-81.800013,4.5,61,,Restaurants;Vegetarian;,,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-18:0,None
MWcN6qLWTfRJqLySxwJNqQ,Kabob Place,26569 Center Ridge Rd,Cleveland,OH,41.4510113,-81.914599,4,42,Food;,Restaurants;,Middle Eastern;Indian;American (New);,None,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-22:0,11:30-20:30
rwKSKNRKXVERaltnjVltEA,Arcade Pizza,5319 Broadway Ave,Cleveland,OH,41.4688917,-81.6527921,3.5,18,Pizza;Fast Food;,Fast Food;,,4:0-16:0,4:0-16:0,4:0-16:0,4:0-16:0,4:0-16:0,4:0-16:0,4:0-16:0
Y8L-n2BUbCr31by8eYBazg,Banya Tamazonka,2070 S Taylor Rd,Cleveland,OH,41.502577,-81.556349,4,4,,Restaurants;,,None,None,None,None,None,None,None
oCsMUWF8gudHBE4lga0Bpw,Domino's Pizza,33670 Aurora Rd,Cleveland,OH,41.384607,-81.439568,2.5,7,Pizza;Chicken Wings;,Restaurants;,,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:30-0:0
HIvLwkEYuGRtI17H2x7RuQ,Bold Food & Drink,1121 W 10th St,Cleveland,OH,41.5006258,-81.7043299,4,114,,Restaurants;,American (New);,11:0-22:30,11:0-22:30,11:0-22:30,11:0-22:30,11:0-23:0,11:0-23:0,11:0-22:0
d_cDUNNrt7046lrxAE04vA,Dunkin' Donuts,815 E Aurora Rd,Cleveland,OH,41.31418,-81.509559,2.5,12,Food;Coffee & Tea;,Coffee & Tea;,,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0
mYeUwj1BlhJTaHd1Uo6PUA,Kimo's Sushi Shop,1885 Fulton Rd,Cleveland,OH,41.483162,-81.710129,4,3,,Restaurants;,,None,None,None,None,None,None,None
T8GUNVlPTk_weZw69Vn5mg,Dunkin' Donuts,"3027 Graham Rd, Ste 4",Cleveland,OH,41.16707674,-81.40481241,1,3,Coffee & Tea;Food;,Coffee & Tea;,,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0
6aCNQyvawPeabTzCX00UIw,Secret Cellar,176 E Main St,Cleveland,OH,41.1535164,-81.356653,3.5,11,,Bars;Wine Bars;,,None,17:0-23:0,17:0-23:0,17:0-23:0,17:0-1:0,17:0-1:0,None
NlBifQZCNUAnbuo_wKIVpg,Bada Bing Pizza,36 S State St,Cleveland,OH,41.725245,-81.240953,4.5,31,Pizza;,,Italian;,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,12:0-22:0,16:0-20:0
RfZjZ1SPN69s7xhlP_QeMQ,Fred's Breads and More,2330 Broadview Rd,Cleveland,OH,41.439495,-81.700901,4,4,Bakeries;,Bakeries;,,None,None,None,None,None,None,None
y4giWpQy1TYYX7sZOk9NNg,Wendy's,15170 Bagley Rd,Cleveland,OH,41.3692706,-81.8045915,2,5,Burgers;Fast Food;,Fast Food;Restaurants;,,None,None,None,None,None,None,None
a1DFzgQRYAmfA5o1fDVPEQ,Insomnia Cookies,18508 Detroit Ave,Cleveland,OH,41.4821578,-81.8271253,2.5,7,Desserts;Food;,,,9:0-3:0,9:0-3:0,9:0-3:0,9:0-3:0,9:0-3:0,11:0-3:0,11:0-3:0
9dS2DSVKwWyyW5uwk7Dpzg,Fiesta Pizza & Chicken,1939 Bailey Rd,Cleveland,OH,41.1332193,-81.4657781,4,11,Pizza;,,,None,None,None,None,None,None,None
LdHtEVDZQhlz2N98IqcYUg,Taco Bell,7475 Day Dr,Cleveland,OH,41.380491,-81.734714,2.5,7,Fast Food;,Restaurants;Fast Food;,Tex-Mex;,7:0-3:0,7:0-3:0,7:0-3:0,7:0-3:0,7:0-4:0,7:0-4:0,7:0-3:0
_wpUUDnJwrn7eSYAjnv7WA,Brothers Lounge,11609 Detroit Ave,Cleveland,OH,41.4831317,-81.7678484,4,60,,Lounges;Bars;Restaurants;,,11:30-2:0,11:30-2:0,11:30-2:0,11:30-2:0,11:0-2:30,15:0-2:30,12:0-2:30
Ub-RrbQWAV_JuVyYixynfg,Villa Fresh Italian Kitchen,5300 Riverside Dr,Cleveland,OH,41.4106123,-81.838659,2.5,11,Pizza;,Restaurants;,,6:0-20:30,6:0-20:30,6:0-20:30,6:0-20:30,6:0-20:30,6:0-18:0,6:0-20:30
z71IqTCbQW7uzw2H2T1QrA,87 West 2,287 Crocker Park Blvd,Cleveland,OH,41.4594181,-81.9536274,4,89,,Bars;Restaurants;Wine Bars;,American (New);,14:0-23:0,14:0-23:0,14:0-23:0,14:0-23:0,12:0-0:0,12:0-0:0,12:0-21:0
rNahWvWn2ZR7o3gegaf7QA,Amber Oaks,4798 E Lake Rd,Cleveland,OH,41.49433103,-82.09079081,2,9,,Restaurants;,,None,None,None,None,None,None,None
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,5607 Turney Rd,Cleveland,OH,41.410601,-81.600866,3.5,10,,,Chinese;,None,None,None,None,None,None,None
OttGHPx9u299-1J-vmpxiA,Skelly's Bar & Grill,37825 Vine St,Cleveland,OH,41.6427125,-81.4108753,4,3,,Bars;,,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30,11:0-2:30
ghWZ2gBeCbrWOns68afDJw,United Dairy Farmers,1900 Lee Rd,Cleveland,OH,41.5079503,-81.5659099,3,3,Food;,,,None,None,None,None,None,None,None
kfbBBxJg-oatbY-YHf7qpw,Mavis Winkle's Irish Pub,8870 Darrow Rd,Cleveland,OH,41.3073038,-81.4419172,3.5,50,,Restaurants;Bars;,Irish;,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:0-23:0,11:0-23:0,None
Ur4eYOFq4qVLHkZJNmcqfQ,Prosperity Social Club,1109 Starkweather Ave,Cleveland,OH,41.477068,-81.689789,4,182,,Restaurants;Bars;Breakfast & Brunch;,,16:0-2:0,16:0-2:0,16:0-2:0,16:0-2:30,16:0-2:30,10:30-2:30,10:30-2:0
WxQFr9xKubSeDDY8EKTpYg,Robeks,4025 Richmond Rd,Cleveland,OH,41.44726044,-81.4969914,3.5,10,,Juice Bars & Smoothies;,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-21:0,10:0-19:0
2LjAiVBWQefB2oT0mkYBFQ,Marc's Stores,21661 Center Ridge Rd,Cleveland,OH,41.457714,-81.859473,3.5,9,Fruits & Veggies;Food;,,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-19:0
l3SBg8iCNN_4-dnV0Wk4fg,Brew 133,13368 Madison Ave,Cleveland,OH,41.477292,-81.784374,3,11,Burgers;,Bars;,,15:0-2:30,15:0-2:30,15:0-2:30,15:0-2:30,15:0-2:30,11:0-2:30,11:0-2:30
XMPBg6r_LqZhy9Cf-4ZJrA,Panera Bread,19705 Center Ridge Rd,Cleveland,OH,41.464592,-81.841481,2.5,18,Salad;Bagels;Soup;Sandwiches;Food;,Breakfast & Brunch;,,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,6:30-21:0,7:30-20:0
z_zyOfFO-OIYgCR5hstyTw,Mama Fu's Asian House,402 Great Northern Mall,Cleveland,OH,41.416814,-81.906416,3,26,,Restaurants;,Vietnamese;Asian Fusion;,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-21:0
Jwa6JhtkYq46jZG_UZriZQ,The Little Birdie Wine Nest,6060 Broadview Rd,Cleveland,OH,41.3989124,-81.6896357,5,6,,Bars;Wine Bars;,,None,12:0-19:0,12:0-20:30,12:0-19:0,12:0-20:30,12:0-17:0,None
XTumKkL8Ns3StEvW1nwcow,Fazio's Restaurant,8074 Columbia Rd,Cleveland,OH,41.3748099,-81.902066,2,4,Seafood;,Steakhouses;,American (New);,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-23:0,7:0-23:0,8:0-15:0
TXcVQfX4J0NqKRqgDBgWOA,Marco's Pizza,4163 Mayfield Rd,Cleveland,OH,41.5210662,-81.5303694,4,6,,Restaurants;,,None,None,None,None,None,None,None
Vfdh93_ziz2BIcCmqPG6Gg,Great Northern Shoe Repair,26655 Brookpark Rd Ext,Cleveland,OH,41.4191379,-81.919668,3.5,3,,Local Flavor;,,None,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-15:0,None
vdocaPsNLvbGJFF4ARzbzA,Burger King,1508 W River Rd N,Cleveland,OH,41.3942224,-82.1068751,1.5,3,Burgers;Fast Food;,Restaurants;Fast Food;,,None,None,None,None,None,None,None
AWoSFsyyj0gKXmX-5X_pyQ,Washington Street Diner,8233 E Washington St,Cleveland,OH,41.4155085,-81.3480568,4,16,,Restaurants;,,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30,6:30-14:30
GcA4laq0bKWDC6-50ATs1w,Beau's On The River,1989 Front St,Cleveland,OH,41.1326148,-81.4831774,3.5,47,,,American (New);,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,6:30-22:0,7:0-22:0,7:0-14:0
JYVCQhZU4g-vXrISzUJFUA,Benny's Sports Cafe,3463 Fulton Rd,Cleveland,OH,41.4601128,-81.7114099,2.5,4,Chicken Wings;Food;Beer;Burgers;,Restaurants;,Latin American;,None,18:0-2:0,18:0-2:0,18:0-2:0,18:0-2:30,18:0-2:30,None
TG6bz3o1vEjVcedBtFQ2yw,Boston Market,699 Howe Ave,Cleveland,OH,41.119507,-81.4742246,3,6,Comfort Food;,Restaurants;,American (Traditional);,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-21:0
6lgkTtACpJR5Kijkc050KQ,Dragon Garden Restaurant,9415 Olde 8 Rd,Cleveland,OH,41.3161357,-81.5384878,3.5,34,Sushi Bars;,Restaurants;,Japanese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,12:0-22:30,12:0-21:0
go_uJsNgk2WCRtl5m-v72g,Olive Garden Italian Restaurant,25984 Lorain Rd,Cleveland,OH,41.4209231,-81.9099778,3.5,39,Salad;,Bars;Wine Bars;,Italian;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
DMRaPL6SnA_RX7yY6rprhQ,Steak On a Stone,145 Montrose West Ave,Cleveland,OH,41.1312495,-81.6534386,2.5,27,,Restaurants;,,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,11:30-21:0
NIvup8P7CJciTtjJG6SUKA,Art's Pizza & Chicken,3016 Graham Rd,Cleveland,OH,41.1664516,-81.4056932,4,12,Chicken Wings;Pizza;,,,None,None,None,None,None,None,None
Xh0GgOn6LjfYJJUZQsjDTg,Samurai Japanese Steak House,7155 N Aurora Rd,Cleveland,OH,41.35318021,-81.38634618,3.5,12,,Restaurants;,,None,None,None,None,None,None,None
nEMUUOvFB2Vi90uiF4rlCg,Scooter's Dawghouse,9600 Blackbrook Rd,Cleveland,OH,41.724476,-81.294445,4.5,96,Ice Cream & Frozen Yogurt;Hot Dogs;Food;,Restaurants;,,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-21:0,11:0-21:0
EOghCHtoyxJQnVZnvKxmNQ,Dianna's Deli & Restaurant,1332 W 117th St,Cleveland,OH,41.4855616,-81.7691901,2.5,55,Delis;,Restaurants;Diners;,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
f7LQwNbiDmcmWQSW54ReTA,California Salads & Catering,"23200 Chagrin Blvd, Ste 4",Cleveland,OH,41.4644891,-81.5159713,2.5,3,,Restaurants;,American (New);,None,None,None,None,None,None,None
O5xFslbI7ZH1sq6zOEJIdg,Hinckley Coffee & Donuts,1388 Ridge Rd,Cleveland,OH,41.23862903,-81.74514234,5,6,Coffee & Tea;Bakeries;Donuts;,Coffee & Tea;Bakeries;,,5:30-12:0,5:30-12:0,5:30-12:0,5:30-12:0,5:30-12:0,6:0-12:0,None
2alo9GzeOsbg4jeKYFQmxQ,Santo's Pizza & Pasta,7565 Pearl Rd,Cleveland,OH,41.3592446,-81.8144522,4,61,Pizza;Food;Desserts;,,Italian;,11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:30,11:0-22:30,12:0-20:0
o_6W4vPRdG8eO7z2SIc0_Q,Robeks,"23420 Lorain Rd, Ste 500",Cleveland,OH,41.4346235,-81.8812834,3.5,9,Food;,,,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,8:0-21:0,9:0-20:0
Gmvzwg739HcSDz7bb_5QTA,Rocco's Pizza,1053 Portage Trl,Cleveland,OH,41.1426089,-81.4963308,4,11,Pizza;,,,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
9d1Vdmo2RbvFW9EQom31MQ,Hungry Howie's Pizza,1033 S Court St,Cleveland,OH,41.1201959,-81.8649687,4,5,Pizza;,,,15:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,11:0-0:0,11:0-0:0,11:0-22:0
0wUBRqU95D8URo5Ws4r5Qg,Steak 'n Shake,7020 Aurora Rd,Cleveland,OH,41.3568496,-81.3895513,2,29,Burgers;,Diners;Restaurants;Breakfast & Brunch;Steakhouses;,American (New);,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0
kdA5JlSuysSCsphCWpoqpg,Mama Julianne's,10913 Prospect Rd,Cleveland,OH,41.3316838,-81.8571743,3.5,14,Pizza;Food;,,Italian;,16:0-21:0,16:0-21:0,11:0-21:0,11:0-21:0,11:0-22:30,11:0-22:30,12:0-21:0
hoGyiTjrri-Sq3-EaO7Kpw,Thai Gourmet,"6901 Rockside Rd, Ste 162",Cleveland,OH,41.395817,-81.6419229,3.5,96,,Restaurants;,Chinese;,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
sLTEFH8XJXQWE_Gyp3_KIA,JT's Diner,38740 Lakeshore Blvd,Cleveland,OH,41.6972646,-81.3929086,4,42,Sandwiches;,Restaurants;Diners;Breakfast & Brunch;,,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,6:0-14:0,7:0-13:0,7:0-13:0
g9i9xFh9HtPWNLMB3ru3ug,Campbell's Sweets Factory,2084 W 25th St,Cleveland,OH,41.482953,-81.702793,4.5,62,Specialty Food;Desserts;Cupcakes;Bakeries;Food;,Restaurants;Bakeries;Popcorn Shops;,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,9:0-19:0,9:0-19:0,None
j4170xdQJTwSvXFpsQzWtg,Rincón Criollo,6504 Detroit Ave,Cleveland,OH,41.4842063,-81.7306185,3.5,64,,Breakfast & Brunch;,Mexican;Caribbean;Latin American;Puerto Rican;,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-20:0,None
CF2abR1isMzLfRPzjTvIkg,Ali Baba Restaurant,12021 Lorain Ave,Cleveland,OH,41.4606693,-81.7720292,4.5,3,,Vegetarian;,Lebanese;Middle Eastern;,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,None
yNuwHBmhrVIXm5CffOMD2A,Walmart Supercenter,8585 Pearl Rd,Cleveland,OH,41.3459,-81.820387,3,12,Food;,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0
Tm2dKN_-DCdZfF2xMWrX7w,Siam Cafe,3951 St Clair Ave NE,Cleveland,OH,41.516469,-81.6649131,4,187,,Restaurants;,Chinese;Thai;Asian Fusion;,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-23:30
3gtlkstuZHZhC0h_qTLFJA,Mootown Creamery,15185 Bagley Rd,Cleveland,OH,41.3687843,-81.8055239,4.5,3,Ice Cream & Frozen Yogurt;,,,None,None,None,None,None,None,None
mjdRpXM1U8hg7gns3cH2iA,Al Wilhelmy Flowers,17458 Lorain Ave,Cleveland,OH,41.451617,-81.818856,5,7,Fruits & Veggies;Food;,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,None
MnrndpXqUv-SV-gWg0l_tw,Dunkin' Donuts,15800 Snow Rd,Cleveland,OH,41.40413231,-81.80823582,3.5,10,Donuts;Food;,,,None,None,None,None,None,None,None
RadvHxEGJLdp9IvNWzv30g,Sweet! Mobile Cupcakery,All Over Cleveland,Cleveland,OH,41.5091257,-81.6089873,4,10,Food;,Food Stands;Restaurants;,,None,None,None,None,None,None,None
lJU19A8gxyNT1gU8y4pv1w,Hatfield's Goode Grub,16700 Lorain Ave,Cleveland,OH,41.45071929,-81.81398696,4.5,47,Food Trucks;Food;,Southern;,,None,11:0-21:0,11:0-21:0,11:0-21:0,9:0-21:0,9:0-21:0,8:0-15:0
hrdKRLtpwBt-FiC5fJQxEg,Coppertop at Cherokee Hills Dining,5740 Center Rd,Cleveland,OH,41.2368626,-81.8929545,3,8,,Restaurants;,American (Traditional);,None,None,None,None,None,None,None
1xLJGxAv4qLIQF2IhJjBvQ,The Place To Be,5751 Smith Rd,Cleveland,OH,41.4064199,-81.8033857,4,22,Delis;,Breakfast & Brunch;,,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0
Qz4JzvZ_0_2TGTWPTE7XSQ,Steak on a Stone,36455 Euclid Ave,Cleveland,OH,41.62813,-81.427725,2.5,18,,Restaurants;,,None,None,None,None,None,None,None
C8vMtjoEgcZL3D_Sip1hug,Giant Eagle,2201 Kresge Dr,Cleveland,OH,41.4152861,-82.2049284,2,9,Food;Bakeries;,Bakeries;,,None,None,None,None,None,None,None
#NAME?,Chipotle Mexican Grill,"371 Howe Rd, Ste C",Cleveland,OH,41.11929924,-81.4766817,3,20,,Restaurants;,Mexican;,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0,10:45-22:0
QsnPC0c7-97fDgQAGts-sg,Aldi,3586 Steelyard Dr,Cleveland,OH,41.45624194,-81.68967795,4,12,Food;,,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-19:0
